Climate change,Commodity,Eutrophication,Fisheries impact,Freshwater acidification,Freshwater ecotoxicity,Ionizing radiations,Land occupation,Land transformation,Marine acidification,Marine ecotoxicity,Photochemical ozone formation,Terrestrial acidification,Terrestrial ecotoxicity,Thermally polluted water,Water availability freshwater,Water availability terrestrial,Source,Reference product
16454.937722314986,Eleonore,42.78509376881309,4.590110986564383e-15,159.31280878885195,1884.1539916685615,2.382812050156569e-06,833.2056550926092,2033.638361132913,5158.016545740815,0.0036982971424900004,956.0568370091079,968.0316230263202,134.9916688334737,11.206582525797103,-0.04106830602845646,0.5070078456383349,MetalliCan,Doré
0.4302142763955071,Nunavik Nickel,0.000119091534627511,8.188173272174922e-20,0.0009656595646119468,0.020004378245010793,4.63130640877364e-12,0.00222372876575709,0.005927154125728225,0.13160417829921428,2.1180640547044355e-08,0.0027491170064994873,0.004589293653628303,0.0007731122331156534,6.8900823639686304e-06,2.2365272733922758e-07,8.454027014366392e-06,MetalliCan,Ni concentrate
0.2898254112578505,Thompson,0.0002834557608857269,2.5262687367174205e-19,0.002060413556103853,0.0293561031664447,8.650668240005694e-12,0.06960143911517157,1.2898559819198074,0.08655013435315506,6.201110804823763e-08,0.004456136819125867,0.010931053809677042,0.002263443642424135,1.797322108705033e-05,5.796582719351918e-07,2.3994182043064997e-05,MetalliCan,Ni concentrate
1.2922057966024347,Voisey's Bay,0.10360401786387108,2.65580725203201e-19,0.5415248123024031,0.14277887463628114,2.1759412970319336e-11,0.03228479746930218,0.5068008916067991,0.395616995553925,7.467513219290858e-08,1.6974924027040246,2.158140109403051,0.0027257421498086496,2.6339106779361764e-05,8.586999562869847e-07,2.9889696919302234e-05,MetalliCan,Ni concentrate
0.6363872314732542,Raglan,0.022182891807766034,3.506871556372423e-20,0.06838416925003586,0.0634279850694731,9.017832749368156e-12,0.011775981419258577,0.15478411705352504,0.20319825992048332,1.5360984289230513e-08,0.7423930813056777,0.5541642976967207,0.0005607307325063155,6.996655974525699e-06,2.3239185260983498e-07,6.24783553252045e-06,MetalliCan,Ni concentrate
6.493463036903367,Gibraltar (Mo),0.025753084568664198,1.8278643168023555e-17,0.19415503690244942,1.246201353889172,5.745044767843276e-10,0.7602840835277785,5.165210214459505,1.8420779905836309,4.575048436374035e-06,0.45655889876653005,0.9597134350654913,0.16699158246550772,0.002762553450911026,0.00016330548638476364,0.0017157679448441716,MetalliCan,Mo concentrate
2.741207648077097,Highland Valley (Mo),0.009115317082509577,5.7503254659557824e-18,0.0483307913067858,0.4010495410249023,1.476600711495999e-10,0.49048463662421654,6.955510891043759,0.807601546078418,1.3816091035097894e-06,0.19616864671145312,0.3022049639669001,0.05042943636527312,0.00037903847135951386,0.00017293529391653218,0.0005284854645368146,MetalliCan,Mo concentrate
0.003034364561700035,Kidd Creek (Zn),0.0008418613461199821,1.2963150936267033e-20,0.0025942889774151936,0.06422826487138038,2.9614430737268513e-13,0.008113478106181462,0.13090926071502917,0.001140314922202458,3.2292646029963603e-09,0.027584164611349746,0.021105824179811876,0.00011787534136658766,8.283183556516556e-07,2.668632816121164e-08,1.1796811720378016e-06,MetalliCan,Zn concentrate
0.2009915398558217,LaRonde (Zn),0.001740150530493222,3.0754046921846747e-19,0.01239832855981796,0.03746576188946926,1.1012858140959318e-10,0.0500296717286668,0.21353373630718936,0.05814780556430317,8.757072743448288e-08,0.014091639066189673,0.04199497165365996,0.003196462687811639,0.0006099122519406138,2.037277965273565e-06,2.7531975137339994e-05,MetalliCan,Zn concentrate
0.03317378816449208,Snow Lake (Zn),0.0022957781019851417,1.0847577076985258e-20,0.0169473925465069,0.006566073414812372,3.6243825781202204e-12,0.0038369751848385952,0.034209488209268515,0.009925868720740954,5.829793886594233e-09,0.0005385067711719273,0.03940228647180333,0.00021279288037607868,7.956468698810704e-05,2.092797680193606e-06,2.6005441552794337e-06,MetalliCan,Zn concentrate
