site_id,activity_name,mining_processing_type,archetypes,flow_type,subflow_type,value,unit,data_source,value_formula,parameter_distribution,Stream,concentrate,mass_conc,allocation_factor,facility_type,value_normalized,functional_unit,normalization_key,reference_mass_unit
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Flocculant,1090484.828711256,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Mo,1764.7058823529412,0.021439255442911746,mining,0.01324820358630427,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Anti-scalant,215825.12234910228,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0123980424143556,,,Cu,341333.3333333334,0.9785607445570883,mining,0.0006187441184181509,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Anti-scalant,215825.12234910228,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0123980424143556,,,Mo,1764.7058823529412,0.021439255442911746,mining,0.002622040293122715,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Flocculant,1090484.828711256,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Cu,341333.3333333334,0.9785607445570883,mining,0.0031262860720075057,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Flocculant,1090484.828711256,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Mo,1764.7058823529412,0.021439255442911746,mining,0.01324820358630427,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Frother,312378.46655791084,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0179445350734094,,,Cu,341333.3333333334,0.9785607445570883,mining,0.0008955506977104806,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Frother,312378.46655791084,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0179445350734094,,,Mo,1764.7058823529412,0.021439255442911746,mining,0.003795058318993398,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Grinding media,9893877.977161488,kg,Archetype inference | MetalliCan,ore_processed_t * 0.5683523654159862,,,Cu,341333.3333333334,0.9785607445570883,mining,0.028364533007484736,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Grinding media,9893877.977161488,kg,Archetype inference | MetalliCan,ore_processed_t * 0.5683523654159862,,,Mo,1764.7058823529412,0.021439255442911746,mining,0.12019984712157297,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Lime,15471253.507340942,kg,Archetype inference | MetalliCan,ore_processed_t * 0.888743882544861,,,Cu,341333.3333333334,0.9785607445570883,mining,0.04435418364660649,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Materials,Lime,15471253.507340942,kg,Archetype inference | MetalliCan,ore_processed_t * 0.888743882544861,,,Mo,1764.7058823529412,0.021439255442911746,mining,0.1879588883806918,Mo concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Reagants,206360.0,kg,Archetype inference | Norgate & Haque (2012),ore_processed_t * 0.154,,,Cu,75333.33333333334,0.7230258878971872,mining,0.0019805790561034983,Cu concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Reagants,206360.0,kg,Archetype inference | Norgate & Haque (2012),ore_processed_t * 0.154,,,Zn,77200.0,0.2769741121028128,mining,0.0007403675877401094,Zn concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Flocculant,83941.27243066882,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Cu,75333.33333333334,0.7230258878971872,mining,0.0008056422083681946,Cu concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Flocculant,83941.27243066882,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Zn,77200.0,0.2769741121028128,mining,0.00030116009585835253,Zn concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Anti-scalant,16613.376835236504,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0123980424143556,,,Cu,75333.33333333334,0.7230258878971872,mining,0.0001594500204062049,Cu concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Anti-scalant,16613.376835236504,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0123980424143556,,,Zn,77200.0,0.2769741121028128,mining,5.9604602305298823e-05,Zn concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Flocculant,83941.27243066882,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Cu,75333.33333333334,0.7230258878971872,mining,0.0008056422083681946,Cu concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Flocculant,83941.27243066882,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0626427406199021,,,Zn,77200.0,0.2769741121028128,mining,0.00030116009585835253,Zn concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Frother,24045.6769983686,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0179445350734094,,,Cu,75333.33333333334,0.7230258878971872,mining,0.0002307829242721384,Cu concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Frother,24045.6769983686,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0179445350734094,,,Zn,77200.0,0.2769741121028128,mining,8.626981912609032e-05,Zn concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Grinding media,761592.1696574215,kg,Archetype inference | MetalliCan,ore_processed_t * 0.5683523654159862,,,Cu,75333.33333333334,0.7230258878971872,mining,0.007309524619673925,Cu concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Grinding media,761592.1696574215,kg,Archetype inference | MetalliCan,ore_processed_t * 0.5683523654159862,,,Zn,77200.0,0.2769741121028128,mining,0.002732400453048175,Zn concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Lime,1190916.8026101138,kg,Archetype inference | MetalliCan,ore_processed_t * 0.888743882544861,,,Cu,75333.33333333334,0.7230258878971872,mining,0.011430048831223762,Cu concentrate,concentrate_economic,kg
ON-MAIN-f8313ebd,Underground mining and beneficiation at Kidd Creek,"Underground, concentrator",Cu polymetallic,Materials,Lime,1190916.8026101138,kg,Archetype inference | MetalliCan,ore_processed_t * 0.888743882544861,,,Zn,77200.0,0.2769741121028128,mining,0.004272708859990377,Zn concentrate,concentrate_economic,kg
QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Au–Ag free-milling,Materials,Acids,10587.88592596501,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Au,7.932820721938775,1.0,mining,1.334693710735636,Doré,concentrate_economic,kg
QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Au–Ag free-milling,Materials,Activated carbon,48975.345841392584,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Au,7.932820721938775,1.0,mining,6.173761838074547,Doré,concentrate_economic,kg
QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Au–Ag free-milling,Materials,Anti-scalant,25412.969728947355,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Au,7.932820721938775,1.0,mining,3.203522507279913,Doré,concentrate_economic,kg
QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Au–Ag free-milling,Materials,Cyanide,361650.63837896334,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Au,7.932820721938775,1.0,mining,45.58916065993941,Doré,concentrate_economic,kg
QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Au–Ag free-milling,Materials,Flocculant,25862.556043946646,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Au,7.932820721938775,1.0,mining,3.260196713184495,Doré,concentrate_economic,kg
QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Au–Ag free-milling,Materials,Grinding media,881161.8309916792,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Au,7.932820721938775,1.0,mining,111.0779963241529,Doré,concentrate_economic,kg
QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Au–Ag free-milling,Materials,Hydrochloric acid (HCL),55515.08219066142,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Au,7.932820721938775,1.0,mining,6.998151620536507,Doré,concentrate_economic,kg
QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Au–Ag free-milling,Materials,Lime,1570513.7717376545,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Au,7.932820721938775,1.0,mining,197.97671304915386,Doré,concentrate_economic,kg
QC-MAIN-f9e41c2a,Underground mining and beneficiation at Lamaque,"Underground, concentrator",Au–Ag free-milling,Materials,Sulfur dioxide,437048.2021276589,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Au,7.932820721938775,1.0,mining,55.093669382817545,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Reagants,231231.0,kg,Archetype inference | Norgate & Haque (2012),ore_processed_t * 0.154,,,Cu,8593.20125,0.09772240804218515,mining,0.002629573016691831,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Reagants,231231.0,kg,Archetype inference | Norgate & Haque (2012),ore_processed_t * 0.154,,,Zn,15404.877034,0.06548662801881933,mining,0.0009829704222889036,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Reagants,231231.0,kg,Archetype inference | Norgate & Haque (2012),ore_processed_t * 0.154,,,Au,9.802902790306113,0.8367909639389955,mining,19.738236267518445,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Acids,18961.53440921122,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Cu,8593.20125,0.09772240804218515,mining,0.0002156317242823649,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Acids,18961.53440921122,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Zn,15404.877034,0.06548662801881933,mining,8.060609297831143e-05,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Acids,18961.53440921122,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Au,9.802902790306113,0.8367909639389955,mining,1.6185859429042464,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Activated carbon,87708.51063829775,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Cu,8593.20125,0.09772240804218515,mining,0.0009974265254602376,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Activated carbon,87708.51063829775,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Zn,15404.877034,0.06548662801881933,mining,0.00037285170128770943,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Activated carbon,87708.51063829775,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Au,9.802902790306113,0.8367909639389955,mining,7.486934302281597,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Anti-scalant,45511.34223820602,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Cu,8593.20125,0.09772240804218515,mining,0.0005175577561097507,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Anti-scalant,45511.34223820602,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Zn,15404.877034,0.06548662801881933,mining,0.00019347018046379677,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Anti-scalant,45511.34223820602,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Au,9.802902790306113,0.8367909639389955,mining,3.8849186568825207,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Cyanide,647669.5226682762,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Cu,8593.20125,0.09772240804218515,mining,0.007365337262487198,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Cyanide,647669.5226682762,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Zn,15404.877034,0.06548662801881933,mining,0.002753263983639253,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Cyanide,647669.5226682762,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Au,9.802902790306113,0.8367909639389955,mining,55.286073500946365,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Flocculant,46316.493185371386,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Cu,8593.20125,0.09772240804218515,mining,0.0005267139817240927,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Flocculant,46316.493185371386,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Zn,15404.877034,0.06548662801881933,mining,0.00019689290305091288,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Flocculant,46316.493185371386,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Au,9.802902790306113,0.8367909639389955,mining,3.9536475886700675,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Grinding media,1578046.8825658846,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Cu,8593.20125,0.09772240804218515,mining,0.017945645270183986,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Grinding media,1578046.8825658846,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Zn,15404.877034,0.06548662801881933,mining,0.006708328081215215,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Grinding media,1578046.8825658846,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Au,9.802902790306113,0.8367909639389955,mining,134.70452581750007,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Hydrochloric acid (HCL),99420.3326848248,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Cu,8593.20125,0.09772240804218515,mining,0.0011306140791612724,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Hydrochloric acid (HCL),99420.3326848248,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Zn,15404.877034,0.06548662801881933,mining,0.0004226390337078744,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Hydrochloric acid (HCL),99420.3326848248,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Au,9.802902790306113,0.8367909639389955,mining,8.486673570275432,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Lime,2812587.0576216523,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Cu,8593.20125,0.09772240804218515,mining,0.03198491133895788,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Lime,2812587.0576216523,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Zn,15404.877034,0.06548662801881933,mining,0.011956398094350066,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Lime,2812587.0576216523,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Au,9.802902790306113,0.8367909639389955,mining,240.08678709299653,Doré,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Sulfur dioxide,782696.808510637,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Cu,8593.20125,0.09772240804218515,mining,0.008900875781838872,Cu concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Sulfur dioxide,782696.808510637,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Zn,15404.877034,0.06548662801881933,mining,0.0033272693210939625,Zn concentrate,concentrate_economic,kg
QC-MAIN-e51eda66,Underground mining and beneficiation at LaRonde,"Underground, concentrator",Au–Ag polymetallic,Materials,Sulfur dioxide,782696.808510637,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Au,9.802902790306113,0.8367909639389955,mining,66.81221173724802,Doré,concentrate_economic,kg
ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Au–Ag free-milling,Materials,Acids,5576.547490306204,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Au,7.253304461734694,1.0,mining,0.7688285414910767,Doré,concentrate_economic,kg
ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Au–Ag free-milling,Materials,Activated carbon,25794.888974854897,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Au,7.253304461734694,1.0,mining,3.556294804793816,Doré,concentrate_economic,kg
ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Au–Ag free-milling,Materials,Anti-scalant,13384.79027391603,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Au,7.253304461734694,1.0,mining,1.845336886729133,Doré,concentrate_economic,kg
ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Au–Ag free-milling,Materials,Cyanide,190478.24786948969,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Au,7.253304461734694,1.0,mining,26.26089238006908,Doré,concentrate_economic,kg
ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Au–Ag free-milling,Materials,Flocculant,13621.583478349503,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Au,7.253304461734694,1.0,mining,1.877983138610974,Doré,concentrate_economic,kg
ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Au–Ag free-milling,Materials,Grinding media,464100.27757476113,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Au,7.253304461734694,1.0,mining,63.98466795695038,Doré,concentrate_economic,kg
ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Au–Ag free-milling,Materials,Hydrochloric acid (HCL),29239.31126848246,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Au,7.253304461734694,1.0,mining,4.031171092118972,Doré,concentrate_economic,kg
ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Au–Ag free-milling,Materials,Lime,827175.9531142391,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Au,7.253304461734694,1.0,mining,114.04125629608721,Doré,concentrate_economic,kg
ON-MAIN-1f126a43,Underground mining and beneficiation at Macassa,"Underground, concentrator",Au–Ag free-milling,Materials,Sulfur dioxide,230189.48936170174,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Au,7.253304461734694,1.0,mining,31.73580959907063,Doré,concentrate_economic,kg
ON-MAIN-8825d90d,Open-pit mining and beneficiation at Magino,"Open-pit, concentrator",Au–Ag free-milling,Materials,Acids,14719.037890236796,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Au,1.0473627551020408,1.0,mining,14.053428784378315,Doré,concentrate_economic,kg
ON-MAIN-8825d90d,Open-pit mining and beneficiation at Magino,"Open-pit, concentrator",Au–Ag free-milling,Materials,Activated carbon,68084.41044487417,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Au,1.0473627551020408,1.0,mining,65.00556766336507,Doré,concentrate_economic,kg
ON-MAIN-8825d90d,Open-pit mining and beneficiation at Magino,"Open-pit, concentrator",Au–Ag free-milling,Materials,Anti-scalant,35328.53177294923,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Au,1.0473627551020408,1.0,mining,33.73094145352467,Doré,concentrate_economic,kg
ON-MAIN-8825d90d,Open-pit mining and beneficiation at Magino,"Open-pit, concentrator",Au–Ag free-milling,Materials,Cyanide,502758.48139562574,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Au,1.0473627551020408,1.0,mining,480.02325741155823,Doré,concentrate_economic,kg
ON-MAIN-8825d90d,Open-pit mining and beneficiation at Magino,"Open-pit, concentrator",Au–Ag free-milling,Materials,Flocculant,35953.53642937249,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Au,1.0473627551020408,1.0,mining,34.327682795890205,Doré,concentrate_economic,kg
ON-MAIN-8825d90d,Open-pit mining and beneficiation at Magino,"Open-pit, concentrator",Au–Ag free-milling,Materials,Grinding media,1224971.110237462,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Au,1.0473627551020408,1.0,mining,1169.576733820478,Doré,concentrate_economic,kg
ON-MAIN-8825d90d,Open-pit mining and beneficiation at Magino,"Open-pit, concentrator",Au–Ag free-milling,Materials,Hydrochloric acid (HCL),77175.80298443572,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0662140077821011,,,Au,1.0473627551020408,1.0,mining,73.68583865378787,Doré,concentrate_economic,kg
ON-MAIN-8825d90d,Open-pit mining and beneficiation at Magino,"Open-pit, concentrator",Au–Ag free-milling,Materials,Lime,2183292.47925273,kg,Archetype inference | MetalliCan,ore_processed_t * 1.873184853560874,,,Au,1.0473627551020408,1.0,mining,2084.5618851894533,Doré,concentrate_economic,kg
ON-MAIN-8825d90d,Open-pit mining and beneficiation at Magino,"Open-pit, concentrator",Au–Ag free-milling,Materials,Sulfur dioxide,607574.4574468075,kg,Archetype inference | MetalliCan,ore_processed_t * 0.52127659574468,,,Au,1.0473627551020408,1.0,mining,580.0993538171155,Doré,concentrate_economic,kg
NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Acids,24223.066597594167,kg,Archetype inference | MetalliCan,ore_processed_t * 0.01262839454492922,,,Au,12.41413683010194,1.0,mining,1.951248558728449,Doré,concentrate_economic,kg
NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Activated carbon,112046.26421663427,kg,Archetype inference | MetalliCan,ore_processed_t * 0.0584139264990328,,,Au,12.41413683010194,1.0,mining,9.025699148485558,Doré,concentrate_economic,kg
NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Anti-scalant,58140.03498822459,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03031058424122945,,,Au,12.41413683010194,1.0,mining,4.683373140148252,Doré,concentrate_economic,kg
NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Cyanide,827387.7863599702,kg,Archetype inference | MetalliCan,ore_processed_t * 0.4313483334454054,,,Au,12.41413683010194,1.0,mining,66.6488373443501,Doré,concentrate_economic,kg
NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Flocculant,59168.60285585603,kg,Archetype inference | MetalliCan,ore_processed_t * 0.03084681530827265,,,Au,12.41413683010194,1.0,mining,4.766227701984348,Doré,concentrate_economic,kg
NU-MAIN-8b0264c9,Open-pit and underground mining and beneficiation at Meliadine,"Open-pit, underground, concentrator",Au–Ag free-milling,Materials,Grinding media,2015930.4571865292,kg,Archetype inference | MetalliCan,ore_processed_t * 1.050980274769154,,,Au,12.41413683010194,1.0,mining,162.38990151117702,Doré,concentrate_economic,kg
