site_id,activity_name,mining_processing_type,archetypes,compartment_name,substance_name,flow_direction,release_pathway,unit,value,data_source,concentrate,mass_conc,allocation_factor,facility_type,value_normalized,functional_unit,normalization_key,reference_mass_unit
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,CO2,Emission,Stationary Fuel Combustion,tonnes,4791.48,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,0.000329889262365257,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,CO2,Emission,Stationary Fuel Combustion,tonnes,4791.48,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,2.47623175372959,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,CO2,Emission,On-site Transportation,tonnes,87224.67,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,0.006005343243914816,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,CO2,Emission,On-site Transportation,tonnes,87224.67,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,45.077616428031604,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,51.5033,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,3.54595775133707e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,51.5033,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.026616850510043085,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,123.6578,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,8.513732798156412e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,123.6578,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.06390621915490474,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,CH4,Emission,Stationary Fuel Combustion,tonnes,0.0763,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,5.253189143744546e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,CH4,Emission,Stationary Fuel Combustion,tonnes,0.0763,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,3.9431758623550097e-05,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,CH4,Emission,On-site Transportation,tonnes,6.9372,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,4.776202323458015e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,CH4,Emission,On-site Transportation,tonnes,6.9372,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.003585137561248908,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,0.6542,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,4.504110534518586e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,0.6542,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.00033808986227426563,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,10.7679,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,7.413606209820037e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,10.7679,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.005564839235681848,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,1.6661,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,1.1470954695141265e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,1.6661,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.0008610387030497615,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Cadmium (and its compounds),Emission,Fugitive Emissions,kg,0.4786,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,3.29511969095169e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Cadmium (and its compounds),Emission,Fugitive Emissions,kg,0.4786,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.00024733996955741906,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,8.2876,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,5.705941067850235e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,8.2876,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.004283022841003062,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Lead (and its compounds),Emission,Stack Emissions,kg,32.7099,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,2.2520483823456053e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Lead (and its compounds),Emission,Stack Emissions,kg,32.7099,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.016904441433819934,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,16.2536,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,1.1190463311502796e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,16.2536,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.008399843145003062,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Mercury (and its compounds),Emission,Stack Emissions,tonnes,0.000856,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,5.893486116704233e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Mercury (and its compounds),Emission,Stack Emissions,tonnes,0.000856,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,4.4237988704795375e-07,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Mercury (and its compounds),Emission,Fugitive Emissions,tonnes,0.0005022,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,3.4576036539823197e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Mercury (and its compounds),Emission,Fugitive Emissions,tonnes,0.0005022,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,2.595364243872458e-07,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Selenium (and its compounds),Emission,Fugitive Emissions,kg,6.3966,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,4.4040038894988676e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Selenium (and its compounds),Emission,Fugitive Emissions,kg,6.3966,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.00330575605781652,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Thallium (and its compounds),Emission,Fugitive Emissions,kg,0.1081,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,7.442591696445418e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Thallium (and its compounds),Emission,Fugitive Emissions,kg,0.1081,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,5.586596470780819e-05,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Dioxins and furans - total,Emission,Stack Emissions,g TEQ,1.07,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,7.366857645880292e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Dioxins and furans - total,Emission,Stack Emissions,g TEQ,1.07,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.0005529748588099423,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Total particulate matter,Emission,Stack Emissions,tonnes,20.4656,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,1.4090388956778287e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Total particulate matter,Emission,Stack Emissions,tonnes,20.4656,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.01057660025276706,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,585.8049,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,4.033216174354336e-05,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,585.8049,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.3027433475398807,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,20.4465,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,1.407723877163471e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,20.4465,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.010566729393137837,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,138.2087,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,9.515549703945567e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,138.2087,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.07142610875589316,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,20.4465,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,1.407723877163471e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,20.4465,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.010566729393137837,Doré,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,34.0673,MetalliCan,Cu,13333.333333333334,0.9179884916984788,mining,2.3455042007429693e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-8eb8be0d,Open-pit mining and beneficiation at Red Chris,"Open-pit, concentrator",Au–Ag polymetallic,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,34.0673,MetalliCan,Au,0.15869132653061224,0.08201150830152126,mining,0.017605944306108363,Doré,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Water,Water,Consumption,,m3,3111320.0,MetalliCan,Cu,71667.53600000001,1.0,mining,0.043413240829153106,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,2.368354,MetalliCan,Cu,71667.53600000001,1.0,mining,3.3046399139493226e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,0.127926,MetalliCan,Cu,71667.53600000001,1.0,mining,1.7849923011166452e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,1.127727,MetalliCan,Cu,71667.53600000001,1.0,mining,1.5735534705699938e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Cadmium (and its compounds),Emission,Fugitive Emissions,kg,0.027141,MetalliCan,Cu,71667.53600000001,1.0,mining,3.787070341025816e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Chromium (and its compounds),Emission,Stack Emissions,tonnes,0.001968,MetalliCan,Cu,71667.53600000001,1.0,mining,2.7460132018491606e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Chromium (and its compounds),Emission,Fugitive Emissions,tonnes,0.000464,MetalliCan,Cu,71667.53600000001,1.0,mining,6.47434006940046e-12,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Cobalt (and its compounds),Emission,Stack Emissions,kg,0.851472,MetalliCan,Cu,71667.53600000001,1.0,mining,1.1880860533561526e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,0.085675,MetalliCan,Cu,71667.53600000001,1.0,mining,1.1954506151850957e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Copper (and its compounds),Emission,Stack Emissions,tonnes,0.009007,MetalliCan,Cu,71667.53600000001,1.0,mining,1.2567754526959039e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Copper (and its compounds),Emission,Fugitive Emissions,tonnes,0.006843,MetalliCan,Cu,71667.53600000001,1.0,mining,9.54825627045417e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Lead (and its compounds),Emission,Stack Emissions,kg,1.179446,MetalliCan,Cu,71667.53600000001,1.0,mining,1.6457186417013136e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,0.204369,MetalliCan,Cu,71667.53600000001,1.0,mining,2.8516258742312555e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Manganese (and its compounds),Emission,Stack Emissions,tonnes,0.008389,MetalliCan,Cu,71667.53600000001,1.0,mining,1.1705439405646652e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Manganese (and its compounds),Emission,Fugitive Emissions,tonnes,0.01212,MetalliCan,Cu,71667.53600000001,1.0,mining,1.6911422767485684e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Mercury (and its compounds),Emission,Stack Emissions,tonnes,7.821e-06,MetalliCan,Cu,71667.53600000001,1.0,mining,1.0912890879909698e-13,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Nickel (and its compounds),Emission,Stack Emissions,tonnes,0.005538,MetalliCan,Cu,71667.53600000001,1.0,mining,7.72734812593529e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Nickel (and its compounds),Emission,Fugitive Emissions,tonnes,0.000392,MetalliCan,Cu,71667.53600000001,1.0,mining,5.469701093114181e-12,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Selenium (and its compounds),Emission,Stack Emissions,kg,9.934,MetalliCan,Cu,71667.53600000001,1.0,mining,1.3861227208927622e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Zinc (and its compounds),Emission,Stack Emissions,tonnes,0.010066,MetalliCan,Cu,71667.53600000001,1.0,mining,1.4045411021246772e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Zinc (and its compounds),Emission,Fugitive Emissions,tonnes,0.004827,MetalliCan,Cu,71667.53600000001,1.0,mining,6.73526713685259e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Phosphorus (total),Emission,Stack Emissions,tonnes,0.009827,MetalliCan,Cu,71667.53600000001,1.0,mining,1.371192669439619e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Phosphorus (total),Emission,Fugitive Emissions,tonnes,0.12203,MetalliCan,Cu,71667.53600000001,1.0,mining,1.7027235316140909e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Vanadium (and its compounds),Emission,Stack Emissions,tonnes,0.003992,MetalliCan,Cu,71667.53600000001,1.0,mining,5.570164990742809e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Vanadium (and its compounds),Emission,Fugitive Emissions,tonnes,0.000681,MetalliCan,Cu,71667.53600000001,1.0,mining,9.502210317374382e-12,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,GHG,Emission,,tonnes,15908.3,MetalliCan,Cu,71667.53600000001,1.0,mining,0.00022197358647854166,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Total particulate matter,Emission,Stack Emissions,tonnes,7.749,MetalliCan,Cu,71667.53600000001,1.0,mining,1.081242698228107e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,21.518,MetalliCan,Cu,71667.53600000001,1.0,mining,3.0024752071844637e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,6.844,MetalliCan,Cu,71667.53600000001,1.0,mining,9.549651602365679e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,10.652,MetalliCan,Cu,71667.53600000001,1.0,mining,1.4863075521390881e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,3.794,MetalliCan,Cu,71667.53600000001,1.0,mining,5.2938892722640826e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,1.602,MetalliCan,Cu,71667.53600000001,1.0,mining,2.235321722236969e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-aa76f6f2,Underground mining and beneficiation at New Afton,"Underground, concentrator",Cu Porphyry,Land,,Occupation and transformation,,ha,377.5,MetalliCan,Cu,71667.53600000001,1.0,mining,5.267377965945418e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,N2O,Emission,Stationary Fuel Combustion,tonnes,0.2343,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,6.717093235831809e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,N2O,Emission,Stationary Fuel Combustion,tonnes,0.2343,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,2.8464899451553923e-09,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,N2O,Emission,On-site Transportation,tonnes,24.0086,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,6.882970749542962e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,N2O,Emission,On-site Transportation,tonnes,24.0086,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,2.9167835466179154e-07,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,NO2,Emission,,t,175.6,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,5.034236330397208e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,NO2,Emission,,t,175.6,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,2.133348844939338e-06,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,11.432,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,3.2774139936845605e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,11.432,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,1.3888635532657467e-07,Mo concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,164.18,MetalliCan,Cu,341333.3333333334,0.9785607445570883,mining,4.70683895629051e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-bf503b6b,Open-pit mining and beneficiation at Highland Valley,"Open-pit, concentrator",Cu polymetallic,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,164.18,MetalliCan,Mo,1764.7058823529412,0.021439255442911746,mining,1.9946082765497755e-06,Mo concentrate,concentrate_economic,kg
