env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,value_tonnes_main,value_tonnes_group,value_tonnes_match,value_normalized,normalization_key
npri-25188-2023-7,2023,Air,NA - M09,Emission,Storage / Handling,tonnes,20.97,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,1.0701748942379374e-06,main_id
npri-25188-2023-8,2023,Air,NA - M10,Emission,Storage / Handling,tonnes,3.18,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,1.6228689383293473e-07,main_id
npri-25188-2023-9,2023,Air,NA - M08,Emission,Storage / Handling,tonnes,44.34,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,2.2628304630667693e-06,main_id
npri-5448-2023-26,2023,Air,NA - M09,Emission,Storage / Handling,tonnes,44.3785,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-5448-2023-27,2023,Air,NA - M10,Emission,Storage / Handling,tonnes,15.5816,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-5448-2023-28,2023,Air,NA - M08,Emission,Storage / Handling,tonnes,89.756,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-5102-2023-5,2023,Air,NA - M16,Emission,Storage / Handling,tonnes,16.78,,BC-MAIN-3f490561,,CMP-0dfcd91e,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-5013-2023-33,2023,Air,NA - M09,Emission,Storage / Handling,tonnes,8.471,,NL-MAIN-dd723db4,,CMP-2da4630a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,17880000.0,,17880000.0,4.737695749440716e-07,main_id
npri-5013-2023-34,2023,Air,NA - M10,Emission,Storage / Handling,tonnes,2.662,,NL-MAIN-dd723db4,,CMP-2da4630a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,17880000.0,,17880000.0,1.488814317673378e-07,main_id
npri-5013-2023-35,2023,Air,NA - M08,Emission,Storage / Handling,tonnes,17.91,,NL-MAIN-dd723db4,,CMP-2da4630a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,17880000.0,,17880000.0,1.0016778523489932e-06,main_id
npri-29548-2023-9,2023,Air,NA - M09,Emission,Storage / Handling,tonnes,16.22,,ON-MAIN-0aadf28f,,CMP-d94be190,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,8764000.0,,8764000.0,1.8507530807850295e-06,main_id
npri-29548-2023-10,2023,Air,NA - M10,Emission,Storage / Handling,tonnes,4.584,,ON-MAIN-0aadf28f,,CMP-d94be190,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,8764000.0,,8764000.0,5.230488361478777e-07,main_id
npri-29548-2023-11,2023,Air,NA - M08,Emission,Storage / Handling,tonnes,40.55,,ON-MAIN-0aadf28f,,CMP-d94be190,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,8764000.0,,8764000.0,4.626882701962574e-06,main_id
npri-28726-2023-8,2023,Air,NA - M16,Emission,Storage / Handling,tonnes,19.7,,QC-MAIN-dc1a16f9,,CMP-9f967ad1,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-1568-2023-19,2023,Air,NA - 02,Emission,Fugitive Emissions,kg,0.31,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,7.020118300316132e-07,main_id
npri-1568-2023-20,2023,Air,NA - 04,Emission,Fugitive Emissions,tonnes,0.00234,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,5.299057039593467e-09,main_id
npri-1568-2023-21,2023,Air,NA - 05,Emission,Fugitive Emissions,kg,0.55,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,1.2455048597335074e-06,main_id
npri-1568-2023-22,2023,Air,NA - 06,Emission,Fugitive Emissions,tonnes,0.00157,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,3.555350235966557e-09,main_id
npri-1568-2023-23,2023,Air,NA - 08,Emission,Fugitive Emissions,kg,1.31,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,2.9665661204561717e-06,main_id
npri-1568-2023-24,2023,Air,NA - 09,Emission,Fugitive Emissions,tonnes,0.03,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,6.793662871273676e-08,main_id
npri-1568-2023-25,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,0.00133,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,3.011857206264663e-09,main_id
npri-1568-2023-26,2023,Air,NA - 22,Emission,Fugitive Emissions,tonnes,0.047,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,1.0643405164995425e-07,main_id
npri-1568-2023-27,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,16.363,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,3.705490185421705e-05,main_id
npri-1568-2023-28,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,2.306,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,5.222062193719033e-06,main_id
npri-1568-2023-29,2023,Air,NA - 12,Emission,Fugitive Emissions,kg,0.01689,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,3.824832196527079e-08,main_id
npri-1568-2023-30,2023,Air,NA - 37,Emission,Fugitive Emissions,kg,0.029,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,6.56720744223122e-08,main_id
npri-1568-2023-31,2023,Air,NA - M08,Emission,Fugitive Emissions,tonnes,34.147,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,7.73277353551274e-05,main_id
npri-1568-2023-32,2023,Air,NA - 40,Emission,Fugitive Emissions,tonnes,0.00436,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,9.873456706251077e-09,main_id
npri-1568-2023-33,2023,Air,NA - 14,Emission,Fugitive Emissions,tonnes,0.00225,,ON-MAIN-1f126a43,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,441588.0,,441588.0,5.095247153455256e-09,main_id
npri-25188-2023-10,2023,Air,NA - 02,Emission,Fugitive Emissions,kg,4.54,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,2.316926094344414e-07,main_id
npri-25188-2023-11,2023,Air,NA - 03,Emission,Fugitive Emissions,kg,0.156,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,7.961243848408119e-09,main_id
npri-25188-2023-12,2023,Air,630-08-0,Emission,Fugitive Emissions,tonnes,619.2,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,3.160001404445069e-05,main_id
npri-25188-2023-13,2023,Air,NA - 04,Emission,Fugitive Emissions,tonnes,1.1211,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,5.721378511827142e-08,main_id
npri-25188-2023-14,2023,Air,NA - 05,Emission,Fugitive Emissions,kg,63.845,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,3.258241112189848e-06,main_id
npri-25188-2023-15,2023,Air,NA - 06,Emission,Fugitive Emissions,tonnes,0.146,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,7.450907704279393e-09,main_id
npri-25188-2023-16,2023,Air,107-21-1,Emission,Fugitive Emissions,tonnes,19.05,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,9.721903545652223e-07,main_id
npri-25188-2023-17,2023,Air,NA - 08,Emission,Fugitive Emissions,kg,11.949,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,6.098006586194141e-07,main_id
npri-25188-2023-18,2023,Air,NA - 09,Emission,Fugitive Emissions,tonnes,1.138,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,5.8076253201848965e-08,main_id
npri-25188-2023-19,2023,Air,NA - 10,Emission,Fugitive Emissions,tonnes,2.9000000000000004e-05,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,1.4799748179733042e-12,main_id
npri-25188-2023-20,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,0.487,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,2.4853370219068935e-08,main_id
npri-25188-2023-21,2023,Air,11104-93-1,Emission,Fugitive Emissions,tonnes,145.93,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,7.447335351270492e-06,main_id
npri-25188-2023-22,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,182.17,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,9.296793537592994e-06,main_id
npri-25188-2023-23,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,111.11,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,5.67034489741427e-06,main_id
npri-25188-2023-24,2023,Air,NA - 12,Emission,Fugitive Emissions,kg,0.613,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,3.128360563509088e-08,main_id
npri-25188-2023-25,2023,Air,NA - 37,Emission,Fugitive Emissions,kg,9.538,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,4.867586142699785e-07,main_id
npri-25188-2023-26,2023,Air,NA - M08,Emission,Fugitive Emissions,tonnes,354.76,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,1.8104685049110667e-05,main_id
npri-25188-2023-27,2023,Air,NA - 40,Emission,Fugitive Emissions,tonnes,0.173,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,8.828815293426951e-09,main_id
npri-25188-2023-28,2023,Air,NA - M16,Emission,Fugitive Emissions,tonnes,27.5,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,1.4034243963539954e-06,main_id
npri-25188-2023-29,2023,Air,NA - 14,Emission,Fugitive Emissions,tonnes,0.126,,QC-MAIN-e7e6a960,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,19594928.0,,19594928.0,6.430235416021942e-09,main_id
npri-26132-2023-25,2023,Air,NA - 01,Emission,Fugitive Emissions,tonnes,0.000162,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,5.628817041556306e-11,main_id
npri-11454-2023-18,2023,Air,NA - 02,Emission,Fugitive Emissions,kg,0.1979,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,4.507890516801516e-07,main_id
npri-26132-2023-26,2023,Air,NA - 02,Emission,Fugitive Emissions,kg,0.429262,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.4915044820324338e-07,main_id
npri-11454-2023-19,2023,Air,NA - 03,Emission,Fugitive Emissions,kg,0.0003,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,6.833588453968947e-10,main_id
npri-26132-2023-27,2023,Air,NA - 03,Emission,Fugitive Emissions,kg,0.039515,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.3729796629450458e-08,main_id
npri-11454-2023-20,2023,Air,630-08-0,Emission,Fugitive Emissions,tonnes,225.7542,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,0.0005142370981849989,main_id
npri-11454-2023-21,2023,Air,NA - 04,Emission,Fugitive Emissions,tonnes,0.0004,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,9.111451271958598e-10,main_id
npri-26132-2023-28,2023,Air,NA - 04,Emission,Fugitive Emissions,tonnes,0.014797,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,5.1413336891301635e-09,main_id
npri-11454-2023-22,2023,Air,NA - 05,Emission,Fugitive Emissions,kg,0.0866,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,1.9726292003790362e-07,main_id
npri-26132-2023-29,2023,Air,NA - 05,Emission,Fugitive Emissions,kg,2.149523,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,7.468686230627921e-07,main_id
npri-11454-2023-23,2023,Air,NA - 06,Emission,Fugitive Emissions,tonnes,0.0003,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,6.833588453968947e-10,main_id
npri-26132-2023-30,2023,Air,NA - 06,Emission,Fugitive Emissions,tonnes,0.03209,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.1149922152070484e-08,main_id
npri-11454-2023-24,2023,Air,NA - 08,Emission,Fugitive Emissions,kg,0.0216,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,4.920183686857643e-08,main_id
npri-26132-2023-31,2023,Air,NA - 08,Emission,Fugitive Emissions,kg,6.876554,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,2.3893126137272947e-06,main_id
npri-11454-2023-25,2023,Air,NA - 09,Emission,Fugitive Emissions,tonnes,0.0033,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,7.516947299365842e-09,main_id
npri-26132-2023-32,2023,Air,NA - 09,Emission,Fugitive Emissions,tonnes,0.157311,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,5.465894059409037e-08,main_id
npri-11454-2023-26,2023,Air,NA - 10,Emission,Fugitive Emissions,tonnes,4.9e-06,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,1.1161527808149282e-11,main_id
npri-26132-2023-33,2023,Air,NA - 10,Emission,Fugitive Emissions,tonnes,1.18e-07,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,4.100002536442247e-14,main_id
npri-11454-2023-27,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,0.0002,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,4.555725635979299e-10,main_id
npri-26132-2023-34,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,0.005837,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,2.028111424170627e-09,main_id
npri-26132-2023-35,2023,Air,NA - 22,Emission,Fugitive Emissions,tonnes,0.203862,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,7.083345060035502e-08,main_id
npri-11454-2023-28,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,25.8298,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,5.8836741016109046e-05,main_id
npri-26132-2023-36,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,17.132195,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,5.952715504646032e-06,main_id
npri-11454-2023-29,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,23.2921,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,5.305620854289672e-05,main_id
npri-26132-2023-37,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,1.370978,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,4.7635705740733214e-07,main_id
npri-11454-2023-30,2023,Air,NA - 12,Emission,Fugitive Emissions,kg,0.0026,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,5.9224433267730884e-09,main_id
npri-26132-2023-38,2023,Air,NA - 12,Emission,Fugitive Emissions,kg,0.107657,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,3.740626890387822e-08,main_id
npri-26132-2023-39,2023,Air,NA - 13,Emission,Fugitive Emissions,tonnes,0.000133,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,4.621189299549313e-11,main_id
npri-26132-2023-40,2023,Air,NA - 37,Emission,Fugitive Emissions,kg,0.134719,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,4.680917302601382e-08,main_id
npri-11454-2023-31,2023,Air,NA - M08,Emission,Fugitive Emissions,tonnes,42.1782,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,9.607615350973103e-05,main_id
npri-26132-2023-41,2023,Air,NA - M08,Emission,Fugitive Emissions,tonnes,153.795999,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,5.343762593175163e-05,main_id
npri-26132-2023-42,2023,Air,NA - 40,Emission,Fugitive Emissions,tonnes,0.013265,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,4.609028275076815e-09,main_id
npri-26132-2023-43,2023,Air,NA - M16,Emission,Fugitive Emissions,tonnes,0.446133,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.5501240945682958e-07,main_id
npri-11454-2023-32,2023,Air,NA - 14,Emission,Fugitive Emissions,tonnes,0.0003,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,6.833588453968947e-10,main_id
npri-26132-2023-44,2023,Air,NA - 14,Emission,Fugitive Emissions,tonnes,0.009048,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,3.1437985550618182e-09,main_id
npri-19397-2023-4,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,6.419,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-19397-2023-5,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,1.956,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-19397-2023-6,2023,Air,NA - M08,Emission,Fugitive Emissions,tonnes,18.239,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,
npri-29191-2023-1,2023,Air,NA - 01,Emission,Fugitive Emissions,tonnes,0.019,,BC-MAIN-ed23117f,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,21680000.0,,21680000.0,8.763837638376383e-10,main_id
npri-29191-2023-2,2023,Air,NA - 02,Emission,Fugitive Emissions,kg,70.251,,BC-MAIN-ed23117f,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,21680000.0,,21680000.0,3.2403597785977862e-06,main_id
npri-29191-2023-3,2023,Air,NA - 03,Emission,Fugitive Emissions,kg,1.972,,BC-MAIN-ed23117f,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,21680000.0,,21680000.0,9.095940959409594e-08,main_id
npri-29191-2023-4,2023,Air,630-08-0,Emission,Fugitive Emissions,tonnes,150.427,,BC-MAIN-ed23117f,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,21680000.0,,21680000.0,6.938514760147601e-06,main_id
npri-29191-2023-5,2023,Air,NA - 04,Emission,Fugitive Emissions,tonnes,1.272,,BC-MAIN-ed23117f,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,21680000.0,,21680000.0,5.867158671586716e-08,main_id
npri-29191-2023-6,2023,Air,NA - 05,Emission,Fugitive Emissions,kg,153.855,,BC-MAIN-ed23117f,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,21680000.0,,21680000.0,7.0966328413284124e-06,main_id
