site_id,activity_name,functional_unit,Amount,Activity,Product,Unit,Location,Database
QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore","Ag, usable ore",0.0009032743706967834,consumption market for kerosene,kerosene,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore","Au, usable ore",1.2410155623609873,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore","Ag, usable ore",0.016104910234332987,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore","Au, usable ore",0.011372547012510718,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore","Ag, usable ore",0.00014758384530148304,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore","Au, usable ore",34.32337517456583,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore","Ag, usable ore",0.44542138945790655,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore","Au, usable ore",0.03124773274497962,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore","Ag, usable ore",0.0004055081548912447,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore","Au, usable ore",0.42499765505964987,consumption market for propane,propane,kilogram,CA,Regioinvent
QC-MAIN-6dc537e6,"Au and Ag, Underground mining and beneficiation at Éléonore","Ag, usable ore",0.005515280623488855,consumption market for propane,propane,kilogram,CA,Regioinvent
BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar","Cu, usable ore",0.0006760040536600605,consumption market for diesel,diesel,kilogram,CA,Regioinvent
BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar","Mo, usable ore",0.0028646896418869808,consumption market for diesel,diesel,kilogram,CA,Regioinvent
BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar","Cu, usable ore",0.008132106731090827,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-BC,ecoinvent-3.10-cutoff regionalized
BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar","Mo, usable ore",0.034461275480738525,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-BC,ecoinvent-3.10-cutoff regionalized
BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar","Cu, usable ore",1.508388360959099e-05,consumption market for diesel,diesel,kilogram,CA,Regioinvent
BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar","Mo, usable ore",6.392068938325226e-05,consumption market for diesel,diesel,kilogram,CA,Regioinvent
BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar","Cu, usable ore",9.170873249928666e-05,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar","Mo, usable ore",0.00038863236786654227,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar","Cu, usable ore",1.6855645495912754e-07,consumption market for propane,propane,kilogram,CA,Regioinvent
BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar","Mo, usable ore",7.142885134789695e-07,consumption market for propane,propane,kilogram,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Au, usable ore",0.6857422998848949,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Cu, usable ore",9.135615886556729e-05,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Au, usable ore",40.754356371377625,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Cu, usable ore",0.00542938864315716,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Au, usable ore",0.8387521868181289,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Au, usable ore",0.8387521868181289,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Cu, usable ore",0.00011174048624484866,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Cu, usable ore",0.00011174048624484866,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Au, usable ore",0.006910272788038453,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Au, usable ore",0.006910272788038453,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Cu, usable ore",9.206023585454968e-07,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Cu, usable ore",9.206023585454968e-07,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Au, usable ore",0.5580157206250557,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
QC-MAIN-c0660aec,"Au and Cu, Underground mining and beneficiation at Goldex","Cu, usable ore",7.434013160842421e-05,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
ON-MAIN-6e9be24e,"Au, Open-pit and underground mining and beneficiation at Hemlo (Williams)","Au, usable ore",0.0004889380723201809,consumption market for diesel,diesel,kilogram,CA,Regioinvent
ON-MAIN-6e9be24e,"Au, Open-pit and underground mining and beneficiation at Hemlo (Williams)","Au, usable ore",5.529186601359074e-06,consumption market for diesel,diesel,kilogram,CA,Regioinvent
ON-MAIN-687b8c8d,"Au, Underground mining and beneficiation at Island","Au, usable ore",1.2023830817523926,consumption market for diesel,diesel,kilogram,CA,Regioinvent
ON-MAIN-687b8c8d,"Au, Underground mining and beneficiation at Island","Au, usable ore",0.0040798676321600015,consumption market for diesel,diesel,kilogram,CA,Regioinvent
ON-MAIN-687b8c8d,"Au, Underground mining and beneficiation at Island","Au, usable ore",22.7128888018813,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-ON,ecoinvent-3.10-cutoff regionalized
ON-MAIN-687b8c8d,"Au, Underground mining and beneficiation at Island","Au, usable ore",0.07938817406368409,consumption market for diesel,diesel,kilogram,CA,Regioinvent
ON-MAIN-687b8c8d,"Au, Underground mining and beneficiation at Island","Au, usable ore",0.37973115851961525,consumption market for propane,propane,kilogram,CA,Regioinvent
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Ag, usable ore",0.023282582918819926,consumption market for diesel,diesel,kilogram,CA,Regioinvent
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Zn, usable ore",8.934745455822312e-05,consumption market for diesel,diesel,kilogram,CA,Regioinvent
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Pb, usable ore",7.144789413167763e-05,consumption market for diesel,diesel,kilogram,CA,Regioinvent
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Ag, usable ore",0.3162761311242004,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-YK,ecoinvent-3.10-cutoff regionalized
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Zn, usable ore",0.001213717024094781,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-YK,ecoinvent-3.10-cutoff regionalized
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Pb, usable ore",0.0009705651478501763,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-YK,ecoinvent-3.10-cutoff regionalized
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Ag, usable ore",0.0033736799531348975,consumption market for diesel,diesel,kilogram,CA,Regioinvent
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Zn, usable ore",1.2946575444731045e-05,consumption market for diesel,diesel,kilogram,CA,Regioinvent
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Pb, usable ore",1.035290323956731e-05,consumption market for diesel,diesel,kilogram,CA,Regioinvent
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Ag, usable ore",0.01417679762559589,consumption market for propane,propane,kilogram,CA,Regioinvent
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Zn, usable ore",5.4403791282546174e-05,consumption market for propane,propane,kilogram,CA,Regioinvent
YT-MAIN-44857446,"Ag and Zn and Pb, Underground mining and beneficiation at Keno Hill Silver District","Pb, usable ore",4.350472365594104e-05,consumption market for propane,propane,kilogram,CA,Regioinvent
QC-MAIN-9de9bb0d,"Au and Ag, Open-pit mining and beneficiation at Kiena","Au, usable ore",0.8965034136575823,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-9de9bb0d,"Au and Ag, Open-pit mining and beneficiation at Kiena","Ag, usable ore",0.01163410632358267,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-9de9bb0d,"Au and Ag, Open-pit mining and beneficiation at Kiena","Au, usable ore",0.808420429603747,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-9de9bb0d,"Au and Ag, Open-pit mining and beneficiation at Kiena","Ag, usable ore",0.010491035604420672,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-9de9bb0d,"Au and Ag, Open-pit mining and beneficiation at Kiena","Au, usable ore",28.96842190218658,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-9de9bb0d,"Au and Ag, Open-pit mining and beneficiation at Kiena","Ag, usable ore",0.37592907656809477,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-9de9bb0d,"Au and Ag, Open-pit mining and beneficiation at Kiena","Au, usable ore",0.024020249345449607,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-9de9bb0d,"Au and Ag, Open-pit mining and beneficiation at Kiena","Ag, usable ore",0.0003117156393903755,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-9de9bb0d,"Au and Ag, Open-pit mining and beneficiation at Kiena","Au, usable ore",0.0014907791800070045,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
QC-MAIN-9de9bb0d,"Au and Ag, Open-pit mining and beneficiation at Kiena","Ag, usable ore",1.9346143272812272e-05,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
ON-MAIN-a3c56a83,"Au and Pt and Pd, Open-pit and underground mining and beneficiation at Lac des Iles","Au, usable ore",9.0901766061202,consumption market for diesel,diesel,kilogram,CA,Regioinvent
ON-MAIN-a3c56a83,"Au and Pt and Pd, Open-pit and underground mining and beneficiation at Lac des Iles","Pt, usable ore",9.090176606120203,consumption market for diesel,diesel,kilogram,CA,Regioinvent
ON-MAIN-a3c56a83,"Au and Pt and Pd, Open-pit and underground mining and beneficiation at Lac des Iles","Au, usable ore",256.2626882256783,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-ON,ecoinvent-3.10-cutoff regionalized
ON-MAIN-a3c56a83,"Au and Pt and Pd, Open-pit and underground mining and beneficiation at Lac des Iles","Pt, usable ore",256.2626882256783,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-ON,ecoinvent-3.10-cutoff regionalized
ON-MAIN-a3c56a83,"Au and Pt and Pd, Open-pit and underground mining and beneficiation at Lac des Iles","Au, usable ore",0.24490962888409734,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
ON-MAIN-a3c56a83,"Au and Pt and Pd, Open-pit and underground mining and beneficiation at Lac des Iles","Pt, usable ore",0.24490962888409734,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Au, usable ore",0.8048860179682876,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Ag, usable ore",0.010445168828977534,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Au, usable ore",0.0007602298637610632,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Ag, usable ore",9.865656873825528e-06,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Au, usable ore",13.882325271765007,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Ag, usable ore",0.18015374595323133,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Au, usable ore",0.01443636439437865,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Ag, usable ore",0.00018734362382956203,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Au, usable ore",0.00017629759786887229,consumption market for liquefied petroleum gas,liquefied petroleum gas,kilogram,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Ag, usable ore",2.287849624387578e-06,consumption market for liquefied petroleum gas,liquefied petroleum gas,kilogram,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Au, usable ore",0.0007326144622550917,consumption market for liquefied petroleum gas,liquefied petroleum gas,kilogram,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Ag, usable ore",9.507286216899493e-06,consumption market for liquefied petroleum gas,liquefied petroleum gas,kilogram,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Au, usable ore",0.39458545486490365,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
QC-MAIN-f9e41c2a,"Au and Ag, Underground mining and beneficiation at Lamaque","Ag, usable ore",0.005120615343681122,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Au, usable ore",1.1234880141424806,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Ag, usable ore",0.014579731444053069,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Cu, usable ore",0.00014967364492578242,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Zn, usable ore",5.595005920136344e-05,consumption market for diesel,diesel,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Au, usable ore",57.95289452171467,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Ag, usable ore",0.752066446545089,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Cu, usable ore",0.007720617263269181,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Zn, usable ore",0.002886072515740339,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-QC,ecoinvent-3.10-cutoff regionalized
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Au, usable ore",0.25854514967048575,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Au, usable ore",0.25854514967048575,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Ag, usable ore",0.003355192757650673,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Ag, usable ore",0.003355192757650673,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Cu, usable ore",3.444397665301303e-05,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Cu, usable ore",3.444397665301303e-05,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Zn, usable ore",1.2875630401210957e-05,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Zn, usable ore",1.2875630401210957e-05,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Au, usable ore",0.023169032445402353,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Au, usable ore",0.023169032445402353,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Ag, usable ore",0.0003006692253235545,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Ag, usable ore",0.0003006692253235545,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Cu, usable ore",3.0866315366558947e-06,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Cu, usable ore",3.0866315366558947e-06,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Zn, usable ore",1.1538251593614012e-06,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Zn, usable ore",1.1538251593614012e-06,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Au, usable ore",1.0436320650727542,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Ag, usable ore",0.013543424623694825,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Cu, usable ore",0.00013903505259919106,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, Underground mining and beneficiation at LaRonde","Zn, usable ore",5.197320762681195e-05,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa","Au, usable ore",0.29910593422066156,consumption market for diesel,diesel,kilogram,CA,Regioinvent
ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa","Au, usable ore",25.682146050418773,"market for electricity, medium voltage","electricity, medium voltage",kilowatt hour,CA-ON,ecoinvent-3.10-cutoff regionalized
ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa","Au, usable ore",3.8723143331577035,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa","Au, usable ore",3.8723143331577035,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa","Au, usable ore",0.020405202730143117,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa","Au, usable ore",0.020405202730143117,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa","Au, usable ore",1.30726194853063,"consumption market for natural gas, high pressure","natural gas, high pressure",cubic meter,CA,Regioinvent
ON-MAIN-1f126a43,"Au, Underground mining and beneficiation at Macassa","Au, usable ore",0.0019950139176003866,consumption market for propane,propane,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Au, usable ore",6.196516110139934,consumption market for diesel,diesel,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Ag, usable ore",0.08041344423557972,consumption market for diesel,diesel,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Au, usable ore",1.0249413842273165,consumption market for diesel,diesel,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Ag, usable ore",0.013300871873863324,consumption market for diesel,diesel,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Au, usable ore",1.1208920279224255,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Au, usable ore",1.1208920279224255,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Ag, usable ore",0.014546042805238565,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Ag, usable ore",0.014546042805238565,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Au, usable ore",0.08550083470284348,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Au, usable ore",0.08550083470284348,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Ag, usable ore",0.0011095616441990272,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Ag, usable ore",0.0011095616441990272,consumption market for light fuel oil,light fuel oil,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Au, usable ore",0.012704664734767133,consumption market for lubricating oil,lubricating oil,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Ag, usable ore",0.00016487100671119893,consumption market for lubricating oil,lubricating oil,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Au, usable ore",0.0003758064085088507,consumption market for propane,propane,kilogram,CA,Regioinvent
GRP-0a2c0d69,"Au and Ag, Open-pit and underground mining at Meadowbank complex","Ag, usable ore",4.876915856726065e-06,consumption market for propane,propane,kilogram,CA,Regioinvent
NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine","Au, usable ore",3.988104889729388,consumption market for diesel,diesel,kilogram,CA,Regioinvent
NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine","Ag, usable ore",0.051754444667885306,consumption market for diesel,diesel,kilogram,CA,Regioinvent
NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine","Au, usable ore",0.9800335041012155,consumption market for diesel,diesel,kilogram,CA,Regioinvent
NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine","Ag, usable ore",0.012718093220492445,consumption market for diesel,diesel,kilogram,CA,Regioinvent
NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine","Au, usable ore",0.5350641785427079,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine","Au, usable ore",0.5350641785427079,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
NU-MAIN-8b0264c9,"Au and Ag, Open-pit and underground mining and beneficiation at Meliadine","Ag, usable ore",0.0069436361850641086,"consumption market for explosive, tovex","explosive, tovex",kilogram,CA,Regioinvent
