main_id,facility_group_id,Amount,Unit,Flow Name,Compartments,Database
ON-MAIN-7f050560,,1.2729417360285374e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-7f050560,,1.2729417360285374e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-7f050560,,1.2729417360285374e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,1.455955056179775e-11,kilogram,Arsenic ion,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.455955056179775e-11,kilogram,Arsenic ion,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.455955056179775e-11,kilogram,Arsenic ion,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.455955056179775e-11,kilogram,Arsenic ion,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.455955056179775e-11,kilogram,Arsenic ion,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.455955056179775e-11,kilogram,Arsenic ion,"('soil', 'industrial')",biosphere3
NL-MAIN-b64bae7a,,1.455955056179775e-11,kilogram,Arsenic ion,"('soil', 'industrial')",biosphere3
NL-MAIN-b64bae7a,,1.455955056179775e-11,kilogram,Arsenic ion,"('water',)",biosphere3
NL-MAIN-b64bae7a,,1.455955056179775e-11,kilogram,Arsenic ion,"('water',)",biosphere3
NL-MAIN-b64bae7a,,8.707865168539327e-13,kilogram,Cadmium II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,8.707865168539327e-13,kilogram,Cadmium II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,8.707865168539327e-13,kilogram,Cadmium II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,8.707865168539327e-13,kilogram,Cadmium II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,8.707865168539327e-13,kilogram,Cadmium II,"('soil', 'industrial')",biosphere3
NL-MAIN-b64bae7a,,8.707865168539327e-13,kilogram,Cadmium II,"('soil', 'industrial')",biosphere3
NL-MAIN-b64bae7a,,8.707865168539327e-13,kilogram,Cadmium II,"('water',)",biosphere3
NL-MAIN-b64bae7a,,8.707865168539327e-13,kilogram,Cadmium II,"('water',)",biosphere3
NL-MAIN-b64bae7a,,3.903314606741573e-08,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
NL-MAIN-b64bae7a,,3.903314606741573e-08,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
NL-MAIN-b64bae7a,,3.903314606741573e-08,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
NL-MAIN-b64bae7a,,3.903314606741573e-08,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
NL-MAIN-b64bae7a,,3.903314606741573e-08,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
NL-MAIN-b64bae7a,,3.528342696629214e-11,kilogram,Cobalt II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,3.528342696629214e-11,kilogram,Cobalt II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,3.528342696629214e-11,kilogram,Cobalt II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,3.528342696629214e-11,kilogram,Cobalt II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,3.528342696629214e-11,kilogram,Cobalt II,"('soil', 'industrial')",biosphere3
NL-MAIN-b64bae7a,,3.528342696629214e-11,kilogram,Cobalt II,"('soil', 'industrial')",biosphere3
NL-MAIN-b64bae7a,,3.528342696629214e-11,kilogram,Cobalt II,"('water',)",biosphere3
NL-MAIN-b64bae7a,,3.528342696629214e-11,kilogram,Cobalt II,"('water',)",biosphere3
NL-MAIN-b64bae7a,,1.0026123595505616e-11,kilogram,Lead II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.0026123595505616e-11,kilogram,Lead II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.0026123595505616e-11,kilogram,Lead II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.0026123595505616e-11,kilogram,Lead II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.0026123595505616e-11,kilogram,Lead II,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.0026123595505616e-11,kilogram,Lead II,"('soil',)",biosphere3
NL-MAIN-b64bae7a,,1.0026123595505616e-11,kilogram,Lead II,"('soil',)",biosphere3
NL-MAIN-b64bae7a,,1.0026123595505616e-11,kilogram,Lead II,"('water',)",biosphere3
NL-MAIN-b64bae7a,,1.0026123595505616e-11,kilogram,Lead II,"('water',)",biosphere3
NL-MAIN-b64bae7a,,1.1329494382022472e-11,kilo Becquerel,Manganese-54,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.1329494382022472e-11,kilo Becquerel,Manganese-54,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.1329494382022472e-11,kilo Becquerel,Manganese-54,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.1329494382022472e-11,kilo Becquerel,Manganese-54,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.1329494382022472e-11,kilo Becquerel,Manganese-54,"('air',)",biosphere3
NL-MAIN-b64bae7a,,1.1329494382022472e-08,kilogram,Manganese II,"('soil',)",biosphere3
NL-MAIN-b64bae7a,,1.1329494382022472e-08,kilogram,Manganese,"('water',)",biosphere3
NL-MAIN-b64bae7a,,1.1329494382022472e-08,kilogram,Manganese,"('water',)",biosphere3
NL-MAIN-b64bae7a,,6.544044943820223e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
NL-MAIN-b64bae7a,,6.544044943820223e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
NL-MAIN-b64bae7a,,6.544044943820223e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
NL-MAIN-b64bae7a,,6.544044943820223e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
NL-MAIN-b64bae7a,,6.544044943820223e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
NL-MAIN-b64bae7a,,2.542134831460674e-10,kilogram,"Phosphorus, CA-NF","('air',)",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,2.542134831460674e-10,kilogram,"Phosphorus, CA-NF","('air',)",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,2.542134831460674e-10,kilogram,"Phosphorus, CA-NF","('air',)",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,2.542134831460674e-10,kilogram,"Phosphorus, CA-NF","('air',)",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,2.542134831460674e-10,kilogram,Phosphorus,"('water',)",biosphere3
NL-MAIN-b64bae7a,,2.542134831460674e-10,kilogram,Phosphorus,"('water',)",biosphere3
NL-MAIN-b64bae7a,,2.477325842696e-07,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
NL-MAIN-b64bae7a,,2.477325842696e-07,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
NL-MAIN-b64bae7a,,2.477325842696e-07,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
NL-MAIN-b64bae7a,,2.477325842696e-07,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
NL-MAIN-b64bae7a,,2.477325842696e-07,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
NL-MAIN-b64bae7a,,4.529044943820225e-08,kilogram,"Particulate Matter, < 2.5 um, CA-NF","('air', 'low population density long term')",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,4.529044943820225e-08,kilogram,"Particulate Matter, < 2.5 um, CA-NF","('air', 'low population density long term')",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,4.529044943820225e-08,kilogram,"Particulate Matter, < 2.5 um, CA-NF","('air', 'low population density long term')",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,4.529044943820225e-08,kilogram,"Particulate Matter, < 2.5 um, CA-NF","('air', 'low population density long term')",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,4.529044943820225e-08,kilogram,"Particulate Matter, < 2.5 um, CA-NF","('air', 'low population density long term')",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,4.9228651685393254e-08,kilogram,"Sulfur dioxide, CA-NF","('air', 'low population density long term')",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,4.9228651685393254e-08,kilogram,"Sulfur dioxide, CA-NF","('air', 'low population density long term')",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,4.9228651685393254e-08,kilogram,"Sulfur dioxide, CA-NF","('air', 'low population density long term')",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,4.9228651685393254e-08,kilogram,"Sulfur dioxide, CA-NF","('air', 'low population density long term')",biosphere3_spatialized_flows
NL-MAIN-b64bae7a,,6.882693820224e-07,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
NL-MAIN-b64bae7a,,6.882693820224e-07,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
NL-MAIN-b64bae7a,,6.882693820224e-07,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
NL-MAIN-b64bae7a,,6.882693820224e-07,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
NL-MAIN-b64bae7a,,6.882693820224e-07,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,2.215043862604e-07,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-cb85213a,,2.215043862604e-07,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-cb85213a,,2.215043862604e-07,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-cb85213a,,2.215043862604e-07,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-cb85213a,,2.215043862604e-07,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-cb85213a,,9.266620850121503e-12,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-cb85213a,,9.266620850121503e-12,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-cb85213a,,9.266620850121503e-12,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-cb85213a,,9.266620850121503e-12,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-cb85213a,,9.266620850121503e-12,kilogram,Chromium III,"('water',)",biosphere3
ON-MAIN-cb85213a,,9.266620850121503e-12,kilogram,Chromium III,"('water',)",biosphere3
ON-MAIN-cb85213a,,4.087554519442835e-15,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-cb85213a,,4.087554519442835e-15,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-cb85213a,,4.087554519442835e-15,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-cb85213a,,4.087554519442835e-15,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-cb85213a,,4.087554519442835e-15,kilogram,Cobalt II,"('soil', 'industrial')",biosphere3
ON-MAIN-cb85213a,,4.087554519442835e-15,kilogram,Cobalt II,"('soil', 'industrial')",biosphere3
ON-MAIN-cb85213a,,4.087554519442835e-15,kilogram,Cobalt II,"('water',)",biosphere3
ON-MAIN-cb85213a,,4.087554519442835e-15,kilogram,Cobalt II,"('water',)",biosphere3
ON-MAIN-cb85213a,,5.930547507714698e-13,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-cb85213a,,5.930547507714698e-13,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-cb85213a,,5.930547507714698e-13,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-cb85213a,,5.930547507714698e-13,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-cb85213a,,5.930547507714698e-13,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-cb85213a,,5.930547507714698e-13,kilogram,Lead II,"('soil',)",biosphere3
ON-MAIN-cb85213a,,5.930547507714698e-13,kilogram,Lead II,"('soil',)",biosphere3
ON-MAIN-cb85213a,,5.930547507714698e-13,kilogram,Lead II,"('water',)",biosphere3
ON-MAIN-cb85213a,,5.930547507714698e-13,kilogram,Lead II,"('water',)",biosphere3
ON-MAIN-cb85213a,,8.53714958203632e-14,kilo Becquerel,Manganese-54,"('air',)",biosphere3
ON-MAIN-cb85213a,,8.53714958203632e-14,kilo Becquerel,Manganese-54,"('air',)",biosphere3
ON-MAIN-cb85213a,,8.53714958203632e-14,kilo Becquerel,Manganese-54,"('air',)",biosphere3
ON-MAIN-cb85213a,,8.53714958203632e-14,kilo Becquerel,Manganese-54,"('air',)",biosphere3
ON-MAIN-cb85213a,,8.53714958203632e-14,kilo Becquerel,Manganese-54,"('air',)",biosphere3
ON-MAIN-cb85213a,,8.53714958203632e-11,kilogram,Manganese II,"('soil',)",biosphere3
ON-MAIN-cb85213a,,8.53714958203632e-11,kilogram,Manganese,"('water',)",biosphere3
ON-MAIN-cb85213a,,8.53714958203632e-11,kilogram,Manganese,"('water',)",biosphere3
ON-MAIN-cb85213a,,6.261594505608034e-12,kilogram,Nickel II,"('air',)",biosphere3
ON-MAIN-cb85213a,,6.261594505608034e-12,kilogram,Nickel II,"('air',)",biosphere3
ON-MAIN-cb85213a,,6.261594505608034e-12,kilogram,Nickel II,"('air',)",biosphere3
ON-MAIN-cb85213a,,6.261594505608034e-12,kilogram,Nickel II,"('air',)",biosphere3
ON-MAIN-cb85213a,,6.261594505608034e-12,kilogram,Nickel II,"('water',)",biosphere3
ON-MAIN-cb85213a,,6.261594505608034e-12,kilogram,Nickel II,"('water',)",biosphere3
ON-MAIN-cb85213a,,7.387180261154e-07,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-cb85213a,,7.387180261154e-07,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-cb85213a,,7.387180261154e-07,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-cb85213a,,7.387180261154e-07,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-cb85213a,,7.387180261154e-07,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-cb85213a,,5.400679162904769e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.400679162904769e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.400679162904769e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.400679162904769e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.400679162904769e-09,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.094103590310251e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-cb85213a,,5.094103590310251e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-cb85213a,,5.094103590310251e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-cb85213a,,5.094103590310251e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-cb85213a,,5.094103590310251e-09,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, < 2.5 um, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-cb85213a,,5.0155183333557925e-08,kilogram,"Particulate Matter, > 10 um","('air', 'low population density, long-term')",biosphere3
ON-MAIN-6e9be24e,,2.8180826518610847e-09,kilogram,"Ammonia, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-6e9be24e,,2.8180826518610847e-09,kilogram,"Ammonia, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-6e9be24e,,2.8180826518610847e-09,kilogram,"Ammonia, CA-ON","('air', 'low population density long term')",biosphere3_spatialized_flows
ON-MAIN-6e9be24e,,2.8180826518610847e-09,kilogram,Ammonia,"('soil', 'industrial')",biosphere3
ON-MAIN-6e9be24e,,2.8180826518610847e-09,kilogram,Ammonium,"('water',)",biosphere3
ON-MAIN-6e9be24e,,8.120005465995897e-13,kilogram,Antimony ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,8.120005465995897e-13,kilogram,Antimony ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,8.120005465995897e-13,kilogram,Antimony ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,8.120005465995897e-13,kilogram,Antimony ion,"('water',)",biosphere3
ON-MAIN-6e9be24e,,8.120005465995897e-13,kilogram,Antimony ion,"('water',)",biosphere3
ON-MAIN-6e9be24e,,1.4315980376126868e-12,kilogram,Arsenic ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,1.4315980376126868e-12,kilogram,Arsenic ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,1.4315980376126868e-12,kilogram,Arsenic ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,1.4315980376126868e-12,kilogram,Arsenic ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,1.4315980376126868e-12,kilogram,Arsenic ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,1.4315980376126868e-12,kilogram,Arsenic ion,"('soil', 'industrial')",biosphere3
ON-MAIN-6e9be24e,,1.4315980376126868e-12,kilogram,Arsenic ion,"('soil', 'industrial')",biosphere3
ON-MAIN-6e9be24e,,1.4315980376126868e-12,kilogram,Arsenic ion,"('water',)",biosphere3
ON-MAIN-6e9be24e,,1.4315980376126868e-12,kilogram,Arsenic ion,"('water',)",biosphere3
ON-MAIN-6e9be24e,,4.188935465703641e-13,kilogram,Cadmium II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.188935465703641e-13,kilogram,Cadmium II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.188935465703641e-13,kilogram,Cadmium II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.188935465703641e-13,kilogram,Cadmium II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.188935465703641e-13,kilogram,Cadmium II,"('soil', 'industrial')",biosphere3
ON-MAIN-6e9be24e,,4.188935465703641e-13,kilogram,Cadmium II,"('soil', 'industrial')",biosphere3
ON-MAIN-6e9be24e,,4.188935465703641e-13,kilogram,Cadmium II,"('water',)",biosphere3
ON-MAIN-6e9be24e,,4.188935465703641e-13,kilogram,Cadmium II,"('water',)",biosphere3
ON-MAIN-6e9be24e,,5.787257452356e-07,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-6e9be24e,,5.787257452356e-07,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-6e9be24e,,5.787257452356e-07,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-6e9be24e,,5.787257452356e-07,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-6e9be24e,,5.787257452356e-07,kilogram,"Carbon monoxide, fossil","('air',)",biosphere3
ON-MAIN-6e9be24e,,1.9802386870867422e-12,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-6e9be24e,,1.9802386870867422e-12,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-6e9be24e,,1.9802386870867422e-12,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-6e9be24e,,1.9802386870867422e-12,kilogram,Chromium III,"('air',)",biosphere3
ON-MAIN-6e9be24e,,1.9802386870867422e-12,kilogram,Chromium III,"('water',)",biosphere3
ON-MAIN-6e9be24e,,1.9802386870867422e-12,kilogram,Chromium III,"('water',)",biosphere3
ON-MAIN-6e9be24e,,3.549864179480557e-13,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,3.549864179480557e-13,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,3.549864179480557e-13,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,3.549864179480557e-13,kilogram,Cobalt II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,3.549864179480557e-13,kilogram,Cobalt II,"('soil', 'industrial')",biosphere3
ON-MAIN-6e9be24e,,3.549864179480557e-13,kilogram,Cobalt II,"('soil', 'industrial')",biosphere3
ON-MAIN-6e9be24e,,3.549864179480557e-13,kilogram,Cobalt II,"('water',)",biosphere3
ON-MAIN-6e9be24e,,3.549864179480557e-13,kilogram,Cobalt II,"('water',)",biosphere3
ON-MAIN-6e9be24e,,4.606602322732304e-12,kilogram,Copper ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.606602322732304e-12,kilogram,Copper ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.606602322732304e-12,kilogram,Copper ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.606602322732304e-12,kilogram,Copper ion,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.606602322732304e-12,kilogram,Copper ion,"('water',)",biosphere3
ON-MAIN-6e9be24e,,4.606602322732304e-12,kilogram,Copper ion,"('water',)",biosphere3
ON-MAIN-6e9be24e,,4.067919738327295e-11,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.067919738327295e-11,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.067919738327295e-11,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.067919738327295e-11,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.067919738327295e-11,kilogram,Lead II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.067919738327295e-11,kilogram,Lead II,"('soil',)",biosphere3
ON-MAIN-6e9be24e,,4.067919738327295e-11,kilogram,Lead II,"('soil',)",biosphere3
ON-MAIN-6e9be24e,,4.067919738327295e-11,kilogram,Lead II,"('water',)",biosphere3
ON-MAIN-6e9be24e,,4.067919738327295e-11,kilogram,Lead II,"('water',)",biosphere3
ON-MAIN-6e9be24e,,4.2432557746429925e-15,kilo Becquerel,Manganese-54,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.2432557746429925e-15,kilo Becquerel,Manganese-54,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.2432557746429925e-15,kilo Becquerel,Manganese-54,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.2432557746429925e-15,kilo Becquerel,Manganese-54,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.2432557746429925e-15,kilo Becquerel,Manganese-54,"('air',)",biosphere3
ON-MAIN-6e9be24e,,4.243255774642993e-12,kilogram,Manganese II,"('soil',)",biosphere3
ON-MAIN-6e9be24e,,4.243255774642993e-12,kilogram,Manganese,"('water',)",biosphere3
ON-MAIN-6e9be24e,,4.243255774642993e-12,kilogram,Manganese,"('water',)",biosphere3
ON-MAIN-6e9be24e,,1.6391589633249054e-13,kilogram,Mercury II,"('air', 'low population density, long-term')",biosphere3
ON-MAIN-6e9be24e,,1.6391589633249054e-13,kilogram,Mercury II,"('air', 'low population density, long-term')",biosphere3
ON-MAIN-6e9be24e,,1.6391589633249054e-13,kilogram,Mercury II,"('air', 'low population density, long-term')",biosphere3
ON-MAIN-6e9be24e,,1.6391589633249054e-13,kilogram,Mercury II,"('air', 'low population density, long-term')",biosphere3
ON-MAIN-6e9be24e,,1.6391589633249054e-13,kilogram,Mercury II,"('air', 'low population density, long-term')",biosphere3
ON-MAIN-6e9be24e,,1.6391589633249054e-13,kilogram,Mercury II,"('soil',)",biosphere3
ON-MAIN-6e9be24e,,1.6391589633249054e-13,kilogram,Mercury II,"('water',)",biosphere3
ON-MAIN-6e9be24e,,1.6391589633249054e-13,kilogram,Mercury II,"('water',)",biosphere3
ON-MAIN-6e9be24e,,5.14214353926394e-12,kilogram,Nickel II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,5.14214353926394e-12,kilogram,Nickel II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,5.14214353926394e-12,kilogram,Nickel II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,5.14214353926394e-12,kilogram,Nickel II,"('air',)",biosphere3
ON-MAIN-6e9be24e,,5.14214353926394e-12,kilogram,Nickel II,"('water',)",biosphere3
ON-MAIN-6e9be24e,,5.14214353926394e-12,kilogram,Nickel II,"('water',)",biosphere3
ON-MAIN-6e9be24e,,8.261488030495835e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-6e9be24e,,8.261488030495835e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-6e9be24e,,8.261488030495835e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-6e9be24e,,8.261488030495835e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-6e9be24e,,8.261488030495835e-08,kilogram,Nitrogen oxides,"('air',)",biosphere3
ON-MAIN-6e9be24e,,2.6959523984426648e-11,kilogram,"Phosphorus, CA-ON","('air',)",biosphere3_spatialized_flows
ON-MAIN-6e9be24e,,2.6959523984426648e-11,kilogram,"Phosphorus, CA-ON","('air',)",biosphere3_spatialized_flows
ON-MAIN-6e9be24e,,2.6959523984426648e-11,kilogram,"Phosphorus, CA-ON","('air',)",biosphere3_spatialized_flows
ON-MAIN-6e9be24e,,2.6959523984426648e-11,kilogram,"Phosphorus, CA-ON","('air',)",biosphere3_spatialized_flows
ON-MAIN-6e9be24e,,2.6959523984426648e-11,kilogram,Phosphorus,"('water',)",biosphere3
