env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,substance_name,site_id,activity_name,mining_processing_type,archetypes,ore_processed_t,value_normalized,functional_unit,allocation_factor,normalization_key
,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,0.0369,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,N2O,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,3.749661957588905e-07,Ore processed,1,ore
,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,1.2602,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,N2O,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.2805756094725034e-05,Ore processed,1,ore
,2023,Air,10024-97-2,Emission,Waste,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,N2O,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Air,10024-97-2,Emission,Wastewater,tonnes,0.0008,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,N2O,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,8.12934841753692e-09,Ore processed,1,ore
,2023,Air,11104-93-1,Emission,Fugitive Emissions,tonnes,0.311,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrogen oxides (expressed as nitrogen dioxide),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,3.160284197317478e-06,Ore processed,1,ore
,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,75.035,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrogen oxides (expressed as nitrogen dioxide),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0007624820731373535,Ore processed,1,ore
,2023,Air,124-38-9,Emission,Industrial Processes,tonnes,14.0118,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.00014238350519605477,Ore processed,1,ore
,2023,Air,124-38-9,Emission,On-site Transportation,tonnes,3736.5818,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.037969969178534076,Ore processed,1,ore
,2023,Air,124-38-9,Emission,Stationary Fuel Combustion,tonnes,18051.9123,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.18343785586190034,Ore processed,1,ore
,2023,Air,124-38-9,Emission,Waste,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Air,124-38-9,Emission,Wastewater,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,87.328,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Carbon monoxide,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0008873996732583302,Ore processed,1,ore
,2023,Air,74-82-8,Emission,Industrial Processes,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Air,74-82-8,Emission,On-site Transportation,tonnes,1.0728,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.090145622791701e-05,Ore processed,1,ore
,2023,Air,74-82-8,Emission,Stationary Fuel Combustion,tonnes,0.2915,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,2.962131329640015e-06,Ore processed,1,ore
,2023,Air,74-82-8,Emission,Waste,tonnes,4.515,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,4.588001013147399e-05,Ore processed,1,ore
,2023,Air,74-82-8,Emission,Wastewater,tonnes,1.7386,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.7667106448412112e-05,Ore processed,1,ore
,2023,Air,NA - 02,Emission,Stack Emissions,kg,2.737,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Arsenic (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,2.781253327349819e-05,Ore processed,1,ore
,2023,Air,NA - 05,Emission,Fugitive Emissions,kg,0.0003,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cobalt (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,3.048505656576345e-09,Ore processed,1,ore
,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.0016,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Copper (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.625869683507384e-08,Ore processed,1,ore
,2023,Air,NA - 08,Emission,Fugitive Emissions,kg,0.0049,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,4.979225905741364e-08,Ore processed,1,ore
,2023,Air,NA - 08,Emission,Stack Emissions,kg,2.8181,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,2.8636645969325995e-05,Ore processed,1,ore
,2023,Air,NA - 09,Emission,Fugitive Emissions,tonnes,0.0009,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Manganese (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,9.145516969729036e-09,Ore processed,1,ore
,2023,Air,NA - 11,Emission,Fugitive Emissions,tonnes,6e-05,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nickel (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,6.09701131315269e-10,Ore processed,1,ore
,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,0.0015,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nickel (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.5242528282881725e-08,Ore processed,1,ore
,2023,Air,NA - 12,Emission,Stack Emissions,kg,8.626,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Selenium (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,8.765469931209183e-05,Ore processed,1,ore
,2023,Air,NA - 14,Emission,Fugitive Emissions,tonnes,0.001,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.016168552192115e-08,Ore processed,1,ore
,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.046,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,4.6743753400837293e-07,Ore processed,1,ore
,2023,Air,NA - 16,Emission,Stack Emissions,tonnes,15.897,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Ammonia (total),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.00016154031474198053,Ore processed,1,ore
,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,14.0118,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GHG,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.00014238350519605477,Ore processed,1,ore
,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,3776.3987,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GHG,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.038374575994791854,Ore processed,1,ore
,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,18394.0273,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GHG,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.1869143209042324,Ore processed,1,ore
,2023,Air,NA - GHG,Emission,Total,tonnes,22359.7506,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GHG,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.22721275394578777,Ore processed,1,ore
,2023,Air,NA - GHG,Emission,Waste,tonnes,126.42,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GHG,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.001284640283681272,Ore processed,1,ore
,2023,Air,NA - GHG,Emission,Wastewater,tonnes,48.8928,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,GHG,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0004968332578861865,Ore processed,1,ore
,2023,Air,NA - M08,Emission,Fugitive Emissions,tonnes,53.526,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Total particulate matter,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0005439143792463515,Ore processed,1,ore
,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,18.522,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Total particulate matter,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.00018821473923702353,Ore processed,1,ore
,2023,Air,NA - M09,Emission,Fugitive Emissions,tonnes,19.668,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM10 - Particulate Matter <= 10 Micrometers,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.00019986003084514518,Ore processed,1,ore
,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,1.256,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM10 - Particulate Matter <= 10 Micrometers,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.2763077015532965e-05,Ore processed,1,ore
,2023,Air,NA - M10,Emission,Fugitive Emissions,tonnes,5.484,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM2.5 - Particulate Matter <= 2.5 Micrometers,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,5.572668340221559e-05,Ore processed,1,ore
,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,1.246,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM2.5 - Particulate Matter <= 2.5 Micrometers,GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.2661460160313753e-05,Ore processed,1,ore
,2023,Air,NA - M16,Emission,Fugitive Emissions,tonnes,14.26,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Volatile Organic Compounds (Total),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0001449056355425956,Ore processed,1,ore
,2023,Air,NA - M16,Emission,Other,tonnes,1.042,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Volatile Organic Compounds (Total),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.058847631384184e-05,Ore processed,1,ore
,2023,Air,NA - M16,Emission,Stack Emissions,tonnes,57.776,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Volatile Organic Compounds (Total),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0005871015427145165,Ore processed,1,ore
,2023,Air,NA - M16,Emission,Storage / Handling,tonnes,1.053,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Volatile Organic Compounds (Total),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.0700254854582971e-05,Ore processed,1,ore
,2023,Water,NA - 02,Emission,Direct Discharge,kg,7.079,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Arsenic (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,7.193457180967983e-05,Ore processed,1,ore
,2023,Water,NA - 02,Emission,Waterbody,kg,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Arsenic (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Water,NA - 03,Emission,Direct Discharge,kg,0.156,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cadmium (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.5852229414196995e-06,Ore processed,1,ore
,2023,Water,NA - 03,Emission,Waterbody,kg,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cadmium (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Water,NA - 05,Emission,Direct Discharge,kg,23.844,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cobalt (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.00024229522958468794,Ore processed,1,ore
,2023,Water,NA - 05,Emission,Waterbody,kg,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cobalt (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Water,NA - 06,Emission,Direct Discharge,tonnes,0.00906,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Copper (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,9.206487082860563e-08,Ore processed,1,ore
,2023,Water,NA - 06,Emission,Waterbody,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Copper (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Water,NA - 08,Emission,Direct Discharge,kg,1.055,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,1.0720578225626814e-05,Ore processed,1,ore
,2023,Water,NA - 08,Emission,Waterbody,kg,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Water,NA - 09,Emission,Direct Discharge,tonnes,0.0599,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Manganese (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,6.086849627630769e-07,Ore processed,1,ore
,2023,Water,NA - 09,Emission,Waterbody,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Manganese (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Water,NA - 11,Emission,Direct Discharge,tonnes,0.3307,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nickel (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,3.3604694020993244e-06,Ore processed,1,ore
,2023,Water,NA - 11,Emission,Waterbody,tonnes,0.0,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nickel (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0,Ore processed,1,ore
,2023,Water,NA - 12,Emission,Direct Discharge,kg,28.666,Aggregated value from multiple facilities,,GRP-21eee27d,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Selenium (and its compounds),GRP-21eee27d,Underground mining and beneficiation at Key Lake + McArthur River,"Underground, concentrator",High-grade U acid-leach mills ,98408.8710325432,0.0002912948771713917,Ore processed,1,ore
