main_id,facility_group_id,compartment_name,substance_name,flow_direction,release_pathway,unit,value,site_id,activity_name,ore_processed_t,value_normalized,functional_unit,allocation_factor,normalization_key
QC-MAIN-089f3c60,,Air,Copper (and its compounds),Emission,Fugitive Emissions,tonnes,0.1715,QC-MAIN-089f3c60,,11187000.0,1.533029409135604e-08,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,10.576,QC-MAIN-089f3c60,,11187000.0,9.453830338786091e-07,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,Manganese (and its compounds),Emission,Fugitive Emissions,tonnes,3.0989,QC-MAIN-089f3c60,,11187000.0,2.7700902833646196e-07,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,Mercury (and its compounds),Emission,Fugitive Emissions,tonnes,0.000211,QC-MAIN-089f3c60,,11187000.0,1.886117815321355e-11,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,Nickel (and its compounds),Emission,Fugitive Emissions,tonnes,0.52036,QC-MAIN-089f3c60,,11187000.0,4.6514704567801914e-08,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,84.27,QC-MAIN-089f3c60,,11187000.0,7.532850630195762e-06,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,1091.19,QC-MAIN-089f3c60,,11187000.0,9.75408956824886e-05,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,173.63,QC-MAIN-089f3c60,,11187000.0,1.5520693662286584e-05,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,Selenium (and its compounds),Emission,Fugitive Emissions,kg,2.039,QC-MAIN-089f3c60,,11187000.0,1.8226512916778406e-07,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,Thallium (and its compounds),Emission,Fugitive Emissions,kg,2.06,QC-MAIN-089f3c60,,11187000.0,1.8414230803611334e-07,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,2181.72,QC-MAIN-089f3c60,,11187000.0,0.0001950227943148297,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,Vanadium (and its compounds),Emission,Fugitive Emissions,tonnes,0.2683,QC-MAIN-089f3c60,,11187000.0,2.3983194779654956e-08,Ore processed,1,ore
QC-MAIN-089f3c60,,Air,Zinc (and its compounds),Emission,Fugitive Emissions,tonnes,0.29421,QC-MAIN-089f3c60,,11187000.0,2.6299275945293647e-08,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,0.127926,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,4.1737683523654166e-08,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Cadmium (and its compounds),Emission,Fugitive Emissions,kg,0.027141,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,8.855138662316475e-09,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Chromium (and its compounds),Emission,Fugitive Emissions,tonnes,0.000464,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,1.5138662316476347e-10,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,0.085675,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,2.795269168026101e-08,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Copper (and its compounds),Emission,Fugitive Emissions,tonnes,0.006843,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,2.232626427406199e-09,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,0.204369,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,6.667830342577487e-08,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Manganese (and its compounds),Emission,Fugitive Emissions,tonnes,0.01212,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,3.9543230016313215e-09,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Nickel (and its compounds),Emission,Fugitive Emissions,tonnes,0.000392,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,1.2789559543230016e-10,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Phosphorus (total),Emission,Fugitive Emissions,tonnes,0.12203,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,3.9814029363784664e-08,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,10.652,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,3.4753670473083194e-06,Ore processed,1,ore
ON-MAIN-0aadf28f,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,137.144,ON-MAIN-0aadf28f,"Au, Open-pit and underground mining and beneficiation at Rainy River",8764000.0,1.564856230031949e-05,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,1.602,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,5.226753670473084e-07,Ore processed,1,ore
ON-MAIN-0aadf28f,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,28.949,ON-MAIN-0aadf28f,"Au, Open-pit and underground mining and beneficiation at Rainy River",8764000.0,3.3031720675490645e-06,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,21.518,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,7.020554649265906e-06,Ore processed,1,ore
ON-MAIN-0aadf28f,,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,378.465,ON-MAIN-0aadf28f,"Au, Open-pit and underground mining and beneficiation at Rainy River",8764000.0,4.3184048379735275e-05,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Vanadium (and its compounds),Emission,Fugitive Emissions,tonnes,0.000681,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,2.2218597063621532e-10,Ore processed,1,ore
BC-MAIN-aa76f6f2,,Air,Zinc (and its compounds),Emission,Fugitive Emissions,tonnes,0.004827,BC-MAIN-aa76f6f2,"Au and Cu, Underground mining and beneficiation at New Afton",3065000.0,1.5748776508972266e-09,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,10.7679,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,9.453819139596137e-06,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,Cadmium (and its compounds),Emission,Fugitive Emissions,kg,0.4786,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,4.2019315188762076e-07,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,123.6578,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,0.00010856698858647936,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,8.2876,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,7.276207199297629e-06,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,16.2536,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,1.4270061457418787e-05,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,Mercury (and its compounds),Emission,Fugitive Emissions,tonnes,0.0005022,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,4.409130816505706e-10,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,24.5924,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,2.1591220368744513e-05,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,138.2087,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,0.00012134214223002633,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,34.0673,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,2.990983318700615e-05,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,Selenium (and its compounds),Emission,Fugitive Emissions,kg,6.3966,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,5.615978928884987e-06,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,Thallium (and its compounds),Emission,Fugitive Emissions,kg,0.1081,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,9.490781387181738e-08,Ore processed,1,ore
BC-MAIN-8eb8be0d,,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,585.8049,BC-MAIN-8eb8be0d,"Au and Cu, Open-pit mining and beneficiation at Red Chris",1139000.0,0.0005143151009657594,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,0.0126,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,Cadmium (and its compounds),Emission,Fugitive Emissions,kg,0.0886,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,115.49,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,0.393,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,0.402,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,Mercury (and its compounds),Emission,Fugitive Emissions,tonnes,1.4499999999999999e-06,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,27.17,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,23.05,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,16.28,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,Selenium (and its compounds),Emission,Fugitive Emissions,kg,0.045,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,Sulphur dioxide,Emission,Fugitive Emissions,tonnes,3.4,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,Thallium (and its compounds),Emission,Fugitive Emissions,kg,0.5,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
QC-MAIN-dc1a16f9,,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,89.35,QC-MAIN-dc1a16f9,,,,Ore processed,1,ore
SK-MAIN-60ba74c4,,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,3e-05,SK-MAIN-60ba74c4,"U, and beneficiation at McClean Lake",0.0,inf,Ore processed,1,ore
SK-MAIN-60ba74c4,,Air,Cadmium (and its compounds),Emission,Fugitive Emissions,kg,3e-06,SK-MAIN-60ba74c4,"U, and beneficiation at McClean Lake",0.0,inf,Ore processed,1,ore
SK-MAIN-60ba74c4,,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,1e-06,SK-MAIN-60ba74c4,"U, and beneficiation at McClean Lake",0.0,inf,Ore processed,1,ore
SK-MAIN-60ba74c4,,Air,Copper (and its compounds),Emission,Fugitive Emissions,tonnes,2e-06,SK-MAIN-60ba74c4,"U, and beneficiation at McClean Lake",0.0,inf,Ore processed,1,ore
SK-MAIN-60ba74c4,,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,1.2e-05,SK-MAIN-60ba74c4,"U, and beneficiation at McClean Lake",0.0,inf,Ore processed,1,ore
SK-MAIN-60ba74c4,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,1.3e-05,SK-MAIN-60ba74c4,"U, and beneficiation at McClean Lake",0.0,inf,Ore processed,1,ore
SK-MAIN-60ba74c4,,Air,Selenium (and its compounds),Emission,Fugitive Emissions,kg,1e-06,SK-MAIN-60ba74c4,"U, and beneficiation at McClean Lake",0.0,inf,Ore processed,1,ore
SK-MAIN-60ba74c4,,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,17.501458,SK-MAIN-60ba74c4,"U, and beneficiation at McClean Lake",0.0,inf,Ore processed,1,ore
SK-MAIN-60ba74c4,,Air,Volatile Organic Compounds (Total),Emission,Fugitive Emissions,tonnes,252.183252,SK-MAIN-60ba74c4,"U, and beneficiation at McClean Lake",0.0,inf,Ore processed,1,ore
BC-MAIN-857b7b89,,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,46.65,BC-MAIN-857b7b89,"Au, Underground mining and beneficiation at Brucejack",166000.0,0.0002810240963855422,Ore processed,1,ore
BC-MAIN-857b7b89,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,10.962,BC-MAIN-857b7b89,"Au, Underground mining and beneficiation at Brucejack",166000.0,6.603614457831325e-05,Ore processed,1,ore
BC-MAIN-857b7b89,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,1.185,BC-MAIN-857b7b89,"Au, Underground mining and beneficiation at Brucejack",166000.0,7.13855421686747e-06,Ore processed,1,ore
BC-MAIN-857b7b89,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,0.265,BC-MAIN-857b7b89,"Au, Underground mining and beneficiation at Brucejack",166000.0,1.5963855421686747e-06,Ore processed,1,ore
BC-MAIN-857b7b89,,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,2.573,BC-MAIN-857b7b89,"Au, Underground mining and beneficiation at Brucejack",166000.0,1.55e-05,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,1.066256,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,9.148085326167624e-07,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,70.737,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,6.0689751027625555e-05,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Chromium (and its compounds),Emission,Fugitive Emissions,tonnes,0.005527,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,4.74196324313565e-09,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,2.643879,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,2.2683511918397394e-06,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Copper (and its compounds),Emission,Fugitive Emissions,tonnes,0.010559,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,9.05923464524504e-09,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,0.277444,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,2.3803677402361631e-07,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Manganese (and its compounds),Emission,Fugitive Emissions,tonnes,0.160156,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,1.3740797270990285e-07,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Nickel (and its compounds),Emission,Fugitive Emissions,tonnes,0.003949,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,3.388097131742841e-09,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,0.8322,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,7.139970709132419e-07,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,53.345354,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,4.576835676860129e-05,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,9.153672,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,7.853514775415233e-06,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Selenium (and its compounds),Emission,Fugitive Emissions,kg,0.272004,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,2.3336945358890347e-07,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Thallium (and its compounds),Emission,Fugitive Emissions,kg,0.022304,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,1.9136013782322695e-08,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,136.932537,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,0.00011748309340389223,Ore processed,1,ore
ON-MAIN-8825d90d,,Air,Vanadium (and its compounds),Emission,Fugitive Emissions,tonnes,0.001986,ON-MAIN-8825d90d,"Au, Open-pit mining and beneficiation at Magino",1165551.0,1.703915143996273e-09,Ore processed,1,ore
ON-MAIN-7f050560,,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,0.052195,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,6.206302021403092e-08,Ore processed,1,ore
ON-MAIN-7f050560,,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,0.00665,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,7.907253269916765e-09,Ore processed,1,ore
ON-MAIN-7f050560,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,0.083759,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,9.959453032104637e-08,Ore processed,1,ore
ON-MAIN-7f050560,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,0.012683,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,1.5080856123662305e-08,Ore processed,1,ore
NL-MAIN-b64bae7a,,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,227.921,NL-MAIN-b64bae7a,,3560000.0,6.402275280898876e-05,Ore processed,1,ore
NL-MAIN-b64bae7a,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,53.598,NL-MAIN-b64bae7a,,3560000.0,1.505561797752809e-05,Ore processed,1,ore
NL-MAIN-b64bae7a,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,26.191,NL-MAIN-b64bae7a,,3560000.0,7.357022471910112e-06,Ore processed,1,ore
NL-MAIN-b64bae7a,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,9.142,NL-MAIN-b64bae7a,,3560000.0,2.5679775280898876e-06,Ore processed,1,ore
NL-MAIN-b64bae7a,,Air,Sulphur dioxide,Emission,Fugitive Emissions,tonnes,6.7,NL-MAIN-b64bae7a,,3560000.0,1.8820224719101124e-06,Ore processed,1,ore
NL-MAIN-b64bae7a,,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,52.996,NL-MAIN-b64bae7a,,3560000.0,1.4886516853932586e-05,Ore processed,1,ore
BC-MAIN-bf503b6b,,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,697.767,BC-MAIN-bf503b6b,"Cu and Mo, Open-pit mining and beneficiation at Highland Valley",215221530000.0,3.2420873506474937e-09,Ore processed,1,ore
BC-MAIN-bf503b6b,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,164.18,BC-MAIN-bf503b6b,"Cu and Mo, Open-pit mining and beneficiation at Highland Valley",215221530000.0,7.628418959757418e-10,Ore processed,1,ore
BC-MAIN-bf503b6b,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,2903.201,BC-MAIN-bf503b6b,"Cu and Mo, Open-pit mining and beneficiation at Highland Valley",215221530000.0,1.3489361403573333e-08,Ore processed,1,ore
BC-MAIN-bf503b6b,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,1323.423,BC-MAIN-bf503b6b,"Cu and Mo, Open-pit mining and beneficiation at Highland Valley",215221530000.0,6.149119932378512e-09,Ore processed,1,ore
BC-MAIN-bf503b6b,,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,5660.244,BC-MAIN-bf503b6b,"Cu and Mo, Open-pit mining and beneficiation at Highland Valley",215221530000.0,2.629961788674209e-08,Ore processed,1,ore
BC-MAIN-bf503b6b,,Air,Volatile Organic Compounds (Total),Emission,Fugitive Emissions,tonnes,39.775,BC-MAIN-bf503b6b,"Cu and Mo, Open-pit mining and beneficiation at Highland Valley",215221530000.0,1.848095773689556e-10,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,0.887,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,1.1169629629629638e-06,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Cadmium (and its compounds),Emission,Fugitive Emissions,kg,0.828,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,1.0426666666666672e-06,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Carbon monoxide,Emission,Fugitive Emissions,tonnes,72.238,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,9.096637037037042e-05,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Chromium (and its compounds),Emission,Fugitive Emissions,tonnes,0.014,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,1.762962962962964e-08,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Cobalt (and its compounds),Emission,Fugitive Emissions,kg,14.388,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,1.8118222222222233e-05,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Copper (and its compounds),Emission,Fugitive Emissions,tonnes,0.176,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,2.2162962962962975e-07,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Lead (and its compounds),Emission,Fugitive Emissions,kg,6.258,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,7.880444444444449e-06,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Manganese (and its compounds),Emission,Fugitive Emissions,tonnes,0.029,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,3.651851851851854e-08,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Mercury (and its compounds),Emission,Fugitive Emissions,tonnes,8.2e-05,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,1.0325925925925932e-10,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Nickel (and its compounds),Emission,Fugitive Emissions,tonnes,0.282,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,3.551111111111113e-07,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Fugitive Emissions,tonnes,16.997,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,2.1403629629629645e-05,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Phosphorus (total),Emission,Fugitive Emissions,tonnes,0.054,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,6.800000000000004e-08,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,27.106,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,3.41334814814815e-05,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,19.687,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,2.4791037037037052e-05,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Selenium (and its compounds),Emission,Fugitive Emissions,kg,1.564,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,1.9694814814814828e-06,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Silver (and its compounds),Emission,Fugitive Emissions,tonnes,0.000258,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,3.248888888888891e-10,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,64.36,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,8.104592592592597e-05,Ore processed,1,ore
NL-MAIN-2d8801d6,,Air,Vanadium (and its compounds),Emission,Fugitive Emissions,tonnes,0.002283,NL-MAIN-2d8801d6,"Cu and Ni, Open-pit and underground mining and beneficiation at Voisey’s Bay",794117.647058823,2.8748888888888905e-09,Ore processed,1,ore
