env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,value_tonnes_main,value_tonnes_group,value_tonnes_match,value_normalized,normalization_key,unit_normalized,facility_name,province,facility_type,mining_processing_type,commodities,substance_name
ENV-aeafbb59-2023-9,2023,Land,,Occupation and transformation,,ha,60694.0,,ON-MAIN-aeafbb59,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,25434853.5024164,,25434853.5024164,0.002386253177917217,main_id,ha/t,Detour Lake,Ontario,mining,"Open-pit, concentrator",Au,
ENV-c0660aec-2023-1,2023,Air,NA - NOx,Emission,,tonnes,4.0,"""In absence of site-level monitoring emission are estimated based on fuel consumption""",QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2886927.328724,,2886927.328724,1.385556179471954e-06,main_id,tonnes/t,Goldex,Quebec,mining,"Underground, concentrator","Au, Ag",NOx
ENV-c0660aec-2023-2,2023,Air,NA - SOx,Emission,,tonnes,38.0,"""In absence of site-level monitoring emission are estimated based on fuel consumption""",QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2886927.328724,,2886927.328724,1.316278370498356e-05,main_id,tonnes/t,Goldex,Quebec,mining,"Underground, concentrator","Au, Ag",SOx
ENV-c0660aec-2023-3,2023,Water,7732-18-5,Withdrawal,,m3,1823142.8,,QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2886927.328724,,2886927.328724,0.6315166931499503,main_id,m3/t,Goldex,Quebec,mining,"Underground, concentrator","Au, Ag",Water
ENV-c0660aec-2023-4,2023,Water,7732-18-5,Withdrawal,,m3,1823142.8,,QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2886927.328724,,2886927.328724,0.6315166931499503,main_id,m3/t,Goldex,Quebec,mining,"Underground, concentrator","Au, Ag",Water
ENV-c0660aec-2023-5,2023,Water,7732-18-5,Consumption,,m3,762807.5999999996,,QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2886927.328724,,2886927.328724,0.2642281959820426,main_id,m3/t,Goldex,Quebec,mining,"Underground, concentrator","Au, Ag",Water
ENV-c0660aec-2023-6,2023,Water,7732-18-5,Discharged,,m3,4366105.0,,QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2886927.328724,,2886927.328724,1.512370940743349,main_id,m3/t,Goldex,Quebec,mining,"Underground, concentrator","Au, Ag",Water
ENV-c0660aec-2023-7,2023,Land,,Occupation and transformation,,ha,519.0,,QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2886927.328724,,2886927.328724,0.0001797759142864861,main_id,ha/t,Goldex,Quebec,mining,"Underground, concentrator","Au, Ag",
ENV-c0660aec-2023-8,2023,Land,,Occupation and transformation,,ha,330.0,,QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2886927.328724,,2886927.328724,0.0001143083848064362,main_id,ha/t,Goldex,Quebec,mining,"Underground, concentrator","Au, Ag",
ENV-c0660aec-2023-9,2023,Land,,Occupation and transformation,,ha,189.0,,QC-MAIN-c0660aec,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2886927.328724,,2886927.328724,6.546752948004984e-05,main_id,ha/t,Goldex,Quebec,mining,"Underground, concentrator","Au, Ag",
ENV-e51eda66-2023-1,2023,Air,NA - NOx,Emission,,tonnes,75.0,"""In absence of site-level monitoring emission are estimated based on fuel consumption""",QC-MAIN-e51eda66,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2658395.96049,,2658395.96049,2.821250149137899e-05,main_id,tonnes/t,LaRonde,Quebec,mining,"Underground, concentrator","Au, Zn, Cu, Ag, Cd",NOx
ENV-e51eda66-2023-2,2023,Air,NA - SOx,Emission,,tonnes,48.0,"""In absence of site-level monitoring emission are estimated based on fuel consumption""",QC-MAIN-e51eda66,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2658395.96049,,2658395.96049,1.805600095448255e-05,main_id,tonnes/t,LaRonde,Quebec,mining,"Underground, concentrator","Au, Zn, Cu, Ag, Cd",SOx
ENV-e51eda66-2023-3,2023,Water,7732-18-5,Withdrawal,,m3,1486950.0,,QC-MAIN-e51eda66,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2658395.96049,,2658395.96049,0.5593410545680798,main_id,m3/t,LaRonde,Quebec,mining,"Underground, concentrator","Au, Zn, Cu, Ag, Cd",Water
ENV-e51eda66-2023-4,2023,Water,7732-18-5,Withdrawal,,m3,1486950.0,,QC-MAIN-e51eda66,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2658395.96049,,2658395.96049,0.5593410545680798,main_id,m3/t,LaRonde,Quebec,mining,"Underground, concentrator","Au, Zn, Cu, Ag, Cd",Water
ENV-e51eda66-2023-5,2023,Water,7732-18-5,Consumption,,m3,1014537.05,,QC-MAIN-e51eda66,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2658395.96049,,2658395.96049,0.3816350404824567,main_id,m3/t,LaRonde,Quebec,mining,"Underground, concentrator","Au, Zn, Cu, Ag, Cd",Water
ENV-e51eda66-2023-6,2023,Water,7732-18-5,Discharged,,m3,4118213.9,,QC-MAIN-e51eda66,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2658395.96049,,2658395.96049,1.549134877274236,main_id,m3/t,LaRonde,Quebec,mining,"Underground, concentrator","Au, Zn, Cu, Ag, Cd",Water
ENV-e51eda66-2023-7,2023,Land,,Occupation and transformation,,ha,1367.0,,QC-MAIN-e51eda66,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2658395.96049,,2658395.96049,0.000514219860516201,main_id,ha/t,LaRonde,Quebec,mining,"Underground, concentrator","Au, Zn, Cu, Ag, Cd",
ENV-e51eda66-2023-8,2023,Land,,Occupation and transformation,,ha,608.0,,QC-MAIN-e51eda66,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2658395.96049,,2658395.96049,0.0002287093454234457,main_id,ha/t,LaRonde,Quebec,mining,"Underground, concentrator","Au, Zn, Cu, Ag, Cd",
ENV-e51eda66-2023-9,2023,Land,,Occupation and transformation,,ha,759.0,,QC-MAIN-e51eda66,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,2658395.96049,,2658395.96049,0.0002855105150927553,main_id,ha/t,LaRonde,Quebec,mining,"Underground, concentrator","Au, Zn, Cu, Ag, Cd",
ENV-1f126a43-2023-1,2023,Air,NA - NOx,Emission,,tonnes,188.0,"""In absence of site-level monitoring emission are estimated based on fuel consumption""",ON-MAIN-1f126a43,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,441588.0,,441588.0,0.000425736206599817,main_id,tonnes/t,Macassa,Ontario,mining,"Underground, concentrator","Au, Ag",NOx
ENV-1f126a43-2023-2,2023,Air,NA - SOx,Emission,,tonnes,12.0,"""In absence of site-level monitoring emission are estimated based on fuel consumption""",ON-MAIN-1f126a43,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,441588.0,,441588.0,2.71746514850947e-05,main_id,tonnes/t,Macassa,Ontario,mining,"Underground, concentrator","Au, Ag",SOx
ENV-1f126a43-2023-3,2023,Water,7732-18-5,Withdrawal,,m3,193004.0,,ON-MAIN-1f126a43,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,441588.0,,441588.0,0.4370680362691015,main_id,m3/t,Macassa,Ontario,mining,"Underground, concentrator","Au, Ag",Water
ENV-1f126a43-2023-4,2023,Water,7732-18-5,Withdrawal,,m3,193004.0,,ON-MAIN-1f126a43,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,441588.0,,441588.0,0.4370680362691015,main_id,m3/t,Macassa,Ontario,mining,"Underground, concentrator","Au, Ag",Water
ENV-1f126a43-2023-5,2023,Water,7732-18-5,Consumption,,m3,3069283.0,,ON-MAIN-1f126a43,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,441588.0,,441588.0,6.95055798617716,main_id,m3/t,Macassa,Ontario,mining,"Underground, concentrator","Au, Ag",Water
ENV-1f126a43-2023-6,2023,Water,7732-18-5,Discharged,,m3,3803986.0,,ON-MAIN-1f126a43,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,441588.0,,441588.0,8.614332817014954,main_id,m3/t,Macassa,Ontario,mining,"Underground, concentrator","Au, Ag",Water
ENV-1f126a43-2023-7,2023,Land,,Occupation and transformation,,ha,4039.0,,ON-MAIN-1f126a43,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,441588.0,,441588.0,0.009146534779024792,main_id,ha/t,Macassa,Ontario,mining,"Underground, concentrator","Au, Ag",
ENV-1f126a43-2023-8,2023,Land,,Occupation and transformation,,ha,410.0,,ON-MAIN-1f126a43,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,441588.0,,441588.0,0.000928467259074069,main_id,ha/t,Macassa,Ontario,mining,"Underground, concentrator","Au, Ag",
ENV-1f126a43-2023-9,2023,Land,,Occupation and transformation,,ha,3629.0,,ON-MAIN-1f126a43,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,441588.0,,441588.0,0.008218067519950724,main_id,ha/t,Macassa,Ontario,mining,"Underground, concentrator","Au, Ag",
ENV-GRP-0a2c0d69-2023-1,2023,Air,NA - NOx,Emission,,tonnes,6726.0,"""In absence of site-level monitoring emission are estimated based on fuel consumption""",,GRP-0a2c0d69,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,,3842649.005728,3842649.005728,0.001750355025914146,facility_group_id,tonnes/t,,,,,,NOx
ENV-GRP-0a2c0d69-2023-2,2023,Air,NA - SOx,Emission,,tonnes,442.0,"""In absence of site-level monitoring emission are estimated based on fuel consumption""",,GRP-0a2c0d69,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,,3842649.005728,3842649.005728,0.0001150248173437485,facility_group_id,tonnes/t,,,,,,SOx
ENV-GRP-0a2c0d69-2023-3,2023,Water,7732-18-5,Withdrawal,,m3,968789.0,,,GRP-0a2c0d69,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,,3842649.005728,3842649.005728,0.2521148818317483,facility_group_id,m3/t,,,,,,Water
ENV-GRP-0a2c0d69-2023-4,2023,Water,7732-18-5,Withdrawal,,m3,968789.0,,,GRP-0a2c0d69,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,,3842649.005728,3842649.005728,0.2521148818317483,facility_group_id,m3/t,,,,,,Water
ENV-GRP-0a2c0d69-2023-5,2023,Water,7732-18-5,Consumption,,m3,1400259.0,,,GRP-0a2c0d69,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,,3842649.005728,3842649.005728,0.3643994020564252,facility_group_id,m3/t,,,,,,Water
ENV-GRP-0a2c0d69-2023-6,2023,Water,7732-18-5,Discharged,,m3,1993390.0,,,GRP-0a2c0d69,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,,3842649.005728,3842649.005728,0.5187541191060064,facility_group_id,m3/t,,,,,,Water
ENV-GRP-0a2c0d69-2023-7,2023,Land,,Occupation and transformation,,ha,3595.51,,,GRP-0a2c0d69,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,,3842649.005728,3842649.005728,0.0009356852511484643,facility_group_id,ha/t,,,,,,
ENV-GRP-0a2c0d69-2023-8,2023,Land,,Occupation and transformation,,ha,2252.07,,,GRP-0a2c0d69,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,,3842649.005728,3842649.005728,0.0005860722633378636,facility_group_id,ha/t,,,,,,
ENV-GRP-0a2c0d69-2023-9,2023,Land,,Occupation and transformation,,ha,1343.44,,,GRP-0a2c0d69,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,,3842649.005728,3842649.005728,0.0003496129878106007,facility_group_id,ha/t,,,,,,
ENV-8b0264c9-2023-1,2023,Air,NA - NOx,Emission,,tonnes,3625.0,"""In absence of site-level monitoring emission are estimated based on fuel consumption""",NU-MAIN-8b0264c9,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1918143.0,,1918143.0,0.00188984867134515,main_id,tonnes/t,Meliadine,Nunavut,mining,"Open-pit, underground, concentrator",Au,NOx
ENV-8b0264c9-2023-2,2023,Air,NA - SOx,Emission,,tonnes,238.0,"""In absence of site-level monitoring emission are estimated based on fuel consumption""",NU-MAIN-8b0264c9,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1918143.0,,1918143.0,0.0001240783403531436,main_id,tonnes/t,Meliadine,Nunavut,mining,"Open-pit, underground, concentrator",Au,SOx
ENV-8b0264c9-2023-3,2023,Water,7732-18-5,Withdrawal,,m3,525400.0,,NU-MAIN-8b0264c9,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1918143.0,,1918143.0,0.2739107563930322,main_id,m3/t,Meliadine,Nunavut,mining,"Open-pit, underground, concentrator",Au,Water
ENV-8b0264c9-2023-4,2023,Water,7732-18-5,Withdrawal,,m3,525400.0,,NU-MAIN-8b0264c9,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1918143.0,,1918143.0,0.2739107563930322,main_id,m3/t,Meliadine,Nunavut,mining,"Open-pit, underground, concentrator",Au,Water
ENV-8b0264c9-2023-5,2023,Water,7732-18-5,Consumption,,m3,454993.0,,NU-MAIN-8b0264c9,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1918143.0,,1918143.0,0.2372049424886466,main_id,m3/t,Meliadine,Nunavut,mining,"Open-pit, underground, concentrator",Au,Water
ENV-8b0264c9-2023-6,2023,Water,7732-18-5,Discharged,,m3,419380.0,,NU-MAIN-8b0264c9,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1918143.0,,1918143.0,0.2186385478037873,main_id,m3/t,Meliadine,Nunavut,mining,"Open-pit, underground, concentrator",Au,Water
ENV-8b0264c9-2023-7,2023,Land,,Occupation and transformation,,ha,906.75,,NU-MAIN-8b0264c9,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1918143.0,,1918143.0,0.000472722836618542,main_id,ha/t,Meliadine,Nunavut,mining,"Open-pit, underground, concentrator",Au,
ENV-8b0264c9-2023-8,2023,Land,,Occupation and transformation,,ha,633.0,,NU-MAIN-8b0264c9,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1918143.0,,1918143.0,0.0003300066783342013,main_id,ha/t,Meliadine,Nunavut,mining,"Open-pit, underground, concentrator",Au,
ENV-8b0264c9-2023-9,2023,Land,,Occupation and transformation,,ha,273.75,,NU-MAIN-8b0264c9,,CMP-6265c407,SRC_AgnicoEagleMinesLimited_2023-Sustainability-Performance_data,1918143.0,,1918143.0,0.0001427161582843406,main_id,ha/t,Meliadine,Nunavut,mining,"Open-pit, underground, concentrator",Au,
ENV-687b8c8d-2023-1,2023,Air,124-38-9,Emission,,tCO2eq,1504.0,Biogenic CO2,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.003425905678256433,main_id,tCO2eq/t,Island,Ontario,mining,"Underground, concentrator",Au,CO2
ENV-687b8c8d-2023-2,2023,Air,74-82-8,Emission,,tCO2eq,74.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.0001685618485312341,main_id,tCO2eq/t,Island,Ontario,mining,"Underground, concentrator",Au,CH4
ENV-687b8c8d-2023-3,2023,Air,630-08-0,Emission,,tonnes,322.2,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.000733927399956265,main_id,tonnes/t,Island,Ontario,mining,"Underground, concentrator",Au,Carbon monoxide
ENV-687b8c8d-2023-4,2023,Air,124-38-9,Emission,,tCO2eq,19879.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.04528163495881624,main_id,tCO2eq/t,Island,Ontario,mining,"Underground, concentrator",Au,CO2
ENV-687b8c8d-2023-5,2023,Air,NA - GHG,Emission,,tCO2eq,20111.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.04581009913258984,main_id,tCO2eq/t,Island,Ontario,mining,"Underground, concentrator",Au,GHG
ENV-687b8c8d-2023-6,2023,Air,NA - GHG,Emission,,tCO2eq,2785.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.006343847948101174,main_id,tCO2eq/t,Island,Ontario,mining,"Underground, concentrator",Au,GHG
ENV-687b8c8d-2023-7,2023,Air,NA - GHG,Emission,,tCO2eq,72766.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.1657509658138348,main_id,tCO2eq/t,Island,Ontario,mining,"Underground, concentrator",Au,GHG
ENV-687b8c8d-2023-8,2023,Air,NA - 08,Emission,,kg,0.332575576998,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,7.575615410151979e-07,main_id,kg/t,Island,Ontario,mining,"Underground, concentrator",Au,Lead (and its compounds)
ENV-687b8c8d-2023-9,2023,Air,NA - 10,Emission,,tonnes,1.90290400308735e-05,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,4.334554274836336e-11,main_id,tonnes/t,Island,Ontario,mining,"Underground, concentrator",Au,Mercury (and its compounds)
ENV-687b8c8d-2023-10,2023,Air,10024-97-2,Emission,,tCO2eq,127.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.0002892885778846855,main_id,tCO2eq/t,Island,Ontario,mining,"Underground, concentrator",Au,N2O
ENV-687b8c8d-2023-11,2023,Air,NA - NOx,Emission,,tonnes,440.2,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.001002715212479044,main_id,tonnes/t,Island,Ontario,mining,"Underground, concentrator",Au,NOx
ENV-687b8c8d-2023-12,2023,Air,NA - M09,Emission,,tonnes,83.19,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.0001894954078285589,main_id,tonnes/t,Island,Ontario,mining,"Underground, concentrator",Au,PM10 - Particulate Matter <= 10 Micrometers
ENV-687b8c8d-2023-13,2023,Air,NA - PFCs,Emission,,tCO2eq,31.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,7.061374735767913e-05,main_id,tCO2eq/t,Island,Ontario,mining,"Underground, concentrator",Au,PFCs
ENV-687b8c8d-2023-14,2023,Air,NA - M10,Emission,,tonnes,61.61,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.0001403391282163423,main_id,tonnes/t,Island,Ontario,mining,"Underground, concentrator",Au,PM2.5 - Particulate Matter <= 2.5 Micrometers
ENV-687b8c8d-2023-15,2023,Air,NA - PAH,Emission,,t,0.418,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,9.521466579196734e-07,main_id,t/t,Island,Ontario,mining,"Underground, concentrator",Au,Polycyclic aromatic hydrocarbons (PAH)
ENV-687b8c8d-2023-16,2023,Air,NA - SOx,Emission,,tonnes,0.66,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,1.503389459873169e-06,main_id,tonnes/t,Island,Ontario,mining,"Underground, concentrator",Au,SOx
ENV-687b8c8d-2023-17,2023,Air,NA - M16,Emission,,tonnes,8.5,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,1.936183395291202e-05,main_id,tonnes/t,Island,Ontario,mining,"Underground, concentrator",Au,Volatile Organic Compounds (Total)
ENV-687b8c8d-2023-18,2023,Water,7732-18-5,Withdrawal,,m3,944300.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,2.150985859027626,main_id,m3/t,Island,Ontario,mining,"Underground, concentrator",Au,Water
ENV-687b8c8d-2023-19,2023,Water,7732-18-5,Discharged,,m3,1428900.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,3.25483818062541,main_id,m3/t,Island,Ontario,mining,"Underground, concentrator",Au,Water
ENV-687b8c8d-2023-20,2023,Water,7732-18-5,Consumption,,m3,-484600.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,-1.103852321597784,main_id,m3/t,Island,Ontario,mining,"Underground, concentrator",Au,Water
ENV-687b8c8d-2023-21,2023,Land,,Occupation and transformation,,ha,1375.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.003132061374735768,main_id,ha/t,Island,Ontario,mining,"Underground, concentrator",Au,
ENV-687b8c8d-2023-22,2023,Land,,Occupation and transformation,,ha,235.0,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,439008.0,,439008.0,0.0005352977622275676,main_id,ha/t,Island,Ontario,mining,"Underground, concentrator",Au,
ENV-7607a50e-2023-1,2023,Air,124-38-9,Emission,,tCO2eq,596.0,Biogenic CO2,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,0.0002070848738745406,main_id,tCO2eq/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,CO2
ENV-7607a50e-2023-2,2023,Air,74-82-8,Emission,,tCO2eq,23.0,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,7.991530367641667e-06,main_id,tCO2eq/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,CH4
ENV-7607a50e-2023-3,2023,Air,630-08-0,Emission,,tonnes,187.6,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,6.51830911725903e-05,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Carbon monoxide
ENV-7607a50e-2023-4,2023,Air,124-38-9,Emission,,tCO2eq,21538.0,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,0.007483547002533315,main_id,tCO2eq/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,CO2
ENV-7607a50e-2023-5,2023,Air,NA - GHG,Emission,,tCO2eq,21634.0,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,0.007516902955372167,main_id,tCO2eq/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,GHG
ENV-7607a50e-2023-6,2023,Air,NA - GHG,Emission,,tCO2eq,8006.0,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,0.002781747483623443,main_id,tCO2eq/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,GHG
ENV-7607a50e-2023-7,2023,Air,NA - GHG,Emission,,tCO2eq,98564.0,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,0.03424683474592319,main_id,tCO2eq/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,GHG
ENV-7607a50e-2023-8,2023,Air,10024-97-2,Emission,,tCO2eq,73.0,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,2.536442247121051e-05,main_id,tCO2eq/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,N2O
ENV-7607a50e-2023-9,2023,Air,NA - NOx,Emission,,tonnes,28.103,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,9.764607735731905e-06,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,NOx
ENV-7607a50e-2023-10,2023,Air,NA - M09,Emission,,tonnes,8.6,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,2.988137441813841e-06,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,PM10 - Particulate Matter <= 10 Micrometers
ENV-7607a50e-2023-11,2023,Air,NA - M10,Emission,,tonnes,2.6,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,9.033903893855799e-07,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,PM2.5 - Particulate Matter <= 2.5 Micrometers
ENV-7607a50e-2023-12,2023,Air,NA - PAH,Emission,,t,38.54224,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,1.33918035389971e-05,main_id,t/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Polycyclic aromatic hydrocarbons (PAH)
ENV-7607a50e-2023-13,2023,Air,NA - SOx,Emission,,tonnes,0.243,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,8.443225562334458e-08,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,SOx
ENV-7607a50e-2023-14,2023,Air,NA - M16,Emission,,tonnes,31.552,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,SRC_AlamosGoldInc_Data_2023,2878047.0,,2878047.0,1.096298983303608e-05,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Volatile Organic Compounds (Total)
