main_id,facility_group_id,substance_name,unit,value,site_id,activity_name,metal,mass_t,allocation_factor,value_normalized,Reference product,normalization_key
QC-MAIN-b86f7d07,,Manganese (and its compounds),tonnes,1.12,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Au,2.69356309999999,0.7815884476534289,0.3249892535919592,Au,metal_mass
QC-MAIN-b86f7d07,,Manganese (and its compounds),tonnes,1.12,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Ag,0.7527047,0.218411552346571,0.3249892535919591,Ag,metal_mass
QC-MAIN-b86f7d07,,Mercury (and its compounds),tonnes,3e-05,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Au,2.69356309999999,0.7815884476534289,8.705069292641763e-06,Au,metal_mass
QC-MAIN-b86f7d07,,Mercury (and its compounds),tonnes,3e-05,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Ag,0.7527047,0.218411552346571,8.705069292641763e-06,Ag,metal_mass
QC-MAIN-b86f7d07,,Nickel (and its compounds),tonnes,0.24,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Au,2.69356309999999,0.7815884476534289,0.0696405543411341,Au,metal_mass
QC-MAIN-b86f7d07,,Nickel (and its compounds),tonnes,0.24,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Ag,0.7527047,0.218411552346571,0.06964055434113409,Ag,metal_mass
QC-MAIN-b86f7d07,,Nitrate ion in solution at pH >= 6.0,tonnes,33.5,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Au,2.69356309999999,0.7815884476534289,9.720660710116634,Au,metal_mass
QC-MAIN-b86f7d07,,Nitrate ion in solution at pH >= 6.0,tonnes,33.5,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Ag,0.7527047,0.218411552346571,9.720660710116634,Ag,metal_mass
QC-MAIN-b86f7d07,,Selenium (and its compounds),kg,10.25,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Au,2.69356309999999,0.7815884476534289,2.974232008319269,Au,metal_mass
QC-MAIN-b86f7d07,,Selenium (and its compounds),kg,10.25,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Ag,0.7527047,0.218411552346571,2.974232008319269,Ag,metal_mass
QC-MAIN-b86f7d07,,Zinc (and its compounds),tonnes,0.02,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Au,2.69356309999999,0.7815884476534289,0.005803379528427841,Au,metal_mass
QC-MAIN-b86f7d07,,Zinc (and its compounds),tonnes,0.02,QC-MAIN-b86f7d07,"Au and Ag, OP and UG mining and beneficiation at Casa Berardi",Ag,0.7527047,0.218411552346571,0.005803379528427842,Ag,metal_mass
NL-MAIN-dd723db4,,Ammonia (total),tonnes,64.02,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,1.4233331661439329e-05,Fe,metal_mass
NL-MAIN-dd723db4,,Arsenic (and its compounds),kg,4.5,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,1.0004684860430645e-06,Fe,metal_mass
NL-MAIN-dd723db4,,Cadmium (and its compounds),kg,27.3,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,6.069508815327925e-06,Fe,metal_mass
NL-MAIN-dd723db4,,Chromium (and its compounds),tonnes,0.25773,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,5.7300165090639785e-08,Fe,metal_mass
NL-MAIN-dd723db4,,Cobalt (and its compounds),kg,11.0,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,2.445589632549713e-06,Fe,metal_mass
NL-MAIN-dd723db4,,Copper (and its compounds),tonnes,0.404,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,8.981983741364401e-08,Fe,metal_mass
NL-MAIN-dd723db4,,Lead (and its compounds),kg,4.9,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,1.0893990181357814e-06,Fe,metal_mass
NL-MAIN-dd723db4,,Manganese (and its compounds),tonnes,561.17,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,0.00012476286673617477,Fe,metal_mass
NL-MAIN-dd723db4,,Nitrate ion in solution at pH >= 6.0,tonnes,475.498,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,0.00010571572537255668,Fe,metal_mass
NL-MAIN-dd723db4,,Phosphorus (total),tonnes,0.453,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,1.0071382759500183e-07,Fe,metal_mass
NL-MAIN-dd723db4,,Thallium (and its compounds),kg,6435.0,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,0.0014306699350415822,Fe,metal_mass
NL-MAIN-dd723db4,,Zinc (and its compounds),tonnes,1.969,NL-MAIN-dd723db4,"Fe, OP mining and beneficiation at Carol Lake",Fe,4497892.8,1.0,4.3776054422639866e-07,Fe,metal_mass
ON-MAIN-aeafbb59,,Arsenic (and its compounds),kg,2.300132,ON-MAIN-aeafbb59,"Au and Ag, OP mining and beneficiation at Detour Lake",Au,21.070941661,0.8955642570652763,0.09776098471881524,Au,metal_mass
ON-MAIN-aeafbb59,,Arsenic (and its compounds),kg,2.300132,ON-MAIN-aeafbb59,"Au and Ag, OP mining and beneficiation at Detour Lake",Ag,2.4571765,0.10443574293472371,0.09776098471881524,Ag,metal_mass
ON-MAIN-aeafbb59,,Copper (and its compounds),tonnes,0.0085,ON-MAIN-aeafbb59,"Au and Ag, OP mining and beneficiation at Detour Lake",Au,21.070941661,0.8955642570652763,0.0003612698619513704,Au,metal_mass
ON-MAIN-aeafbb59,,Copper (and its compounds),tonnes,0.0085,ON-MAIN-aeafbb59,"Au and Ag, OP mining and beneficiation at Detour Lake",Ag,2.4571765,0.10443574293472371,0.0003612698619513704,Ag,metal_mass
ON-MAIN-aeafbb59,,Lead (and its compounds),kg,0.52703,ON-MAIN-aeafbb59,"Au and Ag, OP mining and beneficiation at Detour Lake",Au,21.070941661,0.8955642570652763,0.02240000651108597,Au,metal_mass
ON-MAIN-aeafbb59,,Lead (and its compounds),kg,0.52703,ON-MAIN-aeafbb59,"Au and Ag, OP mining and beneficiation at Detour Lake",Ag,2.4571765,0.10443574293472371,0.022400006511085972,Ag,metal_mass
ON-MAIN-aeafbb59,,Nickel (and its compounds),tonnes,0.039067,ON-MAIN-aeafbb59,"Au and Ag, OP mining and beneficiation at Detour Lake",Au,21.070941661,0.8955642570652763,0.0016604387878651982,Au,metal_mass
ON-MAIN-aeafbb59,,Nickel (and its compounds),tonnes,0.039067,ON-MAIN-aeafbb59,"Au and Ag, OP mining and beneficiation at Detour Lake",Ag,2.4571765,0.10443574293472371,0.0016604387878651986,Ag,metal_mass
ON-MAIN-aeafbb59,,Zinc (and its compounds),tonnes,0.0263,ON-MAIN-aeafbb59,"Au and Ag, OP mining and beneficiation at Detour Lake",Au,21.070941661,0.8955642570652763,0.0011178114552142402,Au,metal_mass
ON-MAIN-aeafbb59,,Zinc (and its compounds),tonnes,0.0263,ON-MAIN-aeafbb59,"Au and Ag, OP mining and beneficiation at Detour Lake",Ag,2.4571765,0.10443574293472371,0.0011178114552142402,Ag,metal_mass
QC-MAIN-e51eda66,,Ammonia (total),tonnes,23.3435,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,0.0022645507506094294,Au,metal_mass
QC-MAIN-e51eda66,,Ammonia (total),tonnes,23.3435,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,0.00226455075060943,Ag,metal_mass
QC-MAIN-e51eda66,,Ammonia (total),tonnes,23.3435,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,0.0022645507506094294,Cu,metal_mass
QC-MAIN-e51eda66,,Ammonia (total),tonnes,23.3435,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,0.0022645507506094294,Zn,metal_mass
QC-MAIN-e51eda66,,Arsenic (and its compounds),kg,3.5633,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,0.00034567539956075914,Au,metal_mass
QC-MAIN-e51eda66,,Arsenic (and its compounds),kg,3.5633,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,0.0003456753995607591,Ag,metal_mass
QC-MAIN-e51eda66,,Arsenic (and its compounds),kg,3.5633,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,0.0003456753995607591,Cu,metal_mass
QC-MAIN-e51eda66,,Arsenic (and its compounds),kg,3.5633,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,0.0003456753995607591,Zn,metal_mass
QC-MAIN-e51eda66,,Cadmium (and its compounds),kg,6.132,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,0.0005948647461921744,Au,metal_mass
QC-MAIN-e51eda66,,Cadmium (and its compounds),kg,6.132,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,0.0005948647461921743,Ag,metal_mass
QC-MAIN-e51eda66,,Cadmium (and its compounds),kg,6.132,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,0.0005948647461921743,Cu,metal_mass
QC-MAIN-e51eda66,,Cadmium (and its compounds),kg,6.132,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,0.0005948647461921742,Zn,metal_mass
QC-MAIN-e51eda66,,Chromium (and its compounds),tonnes,0.0043,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,4.171425976233447e-07,Au,metal_mass
QC-MAIN-e51eda66,,Chromium (and its compounds),tonnes,0.0043,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,4.171425976233447e-07,Ag,metal_mass
QC-MAIN-e51eda66,,Chromium (and its compounds),tonnes,0.0043,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,4.171425976233447e-07,Cu,metal_mass
QC-MAIN-e51eda66,,Chromium (and its compounds),tonnes,0.0043,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,4.1714259762334466e-07,Zn,metal_mass
QC-MAIN-e51eda66,,Cobalt (and its compounds),kg,63.1622,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,0.006127359111536098,Au,metal_mass
QC-MAIN-e51eda66,,Cobalt (and its compounds),kg,63.1622,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,0.006127359111536098,Ag,metal_mass
QC-MAIN-e51eda66,,Cobalt (and its compounds),kg,63.1622,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,0.006127359111536098,Cu,metal_mass
QC-MAIN-e51eda66,,Cobalt (and its compounds),kg,63.1622,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,0.006127359111536098,Zn,metal_mass
QC-MAIN-e51eda66,,Copper (and its compounds),tonnes,0.0811,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,7.86750341098913e-06,Au,metal_mass
QC-MAIN-e51eda66,,Copper (and its compounds),tonnes,0.0811,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,7.86750341098913e-06,Ag,metal_mass
QC-MAIN-e51eda66,,Copper (and its compounds),tonnes,0.0811,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,7.86750341098913e-06,Cu,metal_mass
QC-MAIN-e51eda66,,Copper (and its compounds),tonnes,0.0811,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,7.86750341098913e-06,Zn,metal_mass
QC-MAIN-e51eda66,,Cyanides (ionic),tonnes,0.037,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,3.589366537689245e-06,Au,metal_mass
QC-MAIN-e51eda66,,Cyanides (ionic),tonnes,0.037,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,3.589366537689245e-06,Ag,metal_mass
QC-MAIN-e51eda66,,Cyanides (ionic),tonnes,0.037,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,3.589366537689245e-06,Cu,metal_mass
QC-MAIN-e51eda66,,Cyanides (ionic),tonnes,0.037,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,3.5893665376892446e-06,Zn,metal_mass
QC-MAIN-e51eda66,,Lead (and its compounds),kg,0.3744,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,3.6320508965158205e-05,Au,metal_mass
QC-MAIN-e51eda66,,Lead (and its compounds),kg,0.3744,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,3.63205089651582e-05,Ag,metal_mass
QC-MAIN-e51eda66,,Lead (and its compounds),kg,0.3744,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,3.63205089651582e-05,Cu,metal_mass
QC-MAIN-e51eda66,,Lead (and its compounds),kg,0.3744,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,3.63205089651582e-05,Zn,metal_mass
QC-MAIN-e51eda66,,Manganese (and its compounds),tonnes,5.7431,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,0.0005571375935838677,Au,metal_mass
QC-MAIN-e51eda66,,Manganese (and its compounds),tonnes,5.7431,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,0.0005571375935838677,Ag,metal_mass
QC-MAIN-e51eda66,,Manganese (and its compounds),tonnes,5.7431,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,0.0005571375935838677,Cu,metal_mass
QC-MAIN-e51eda66,,Manganese (and its compounds),tonnes,5.7431,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,0.0005571375935838676,Zn,metal_mass
QC-MAIN-e51eda66,,Mercury (and its compounds),tonnes,2.05e-05,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,1.98870308169269e-09,Au,metal_mass
QC-MAIN-e51eda66,,Mercury (and its compounds),tonnes,2.05e-05,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,1.98870308169269e-09,Ag,metal_mass
QC-MAIN-e51eda66,,Mercury (and its compounds),tonnes,2.05e-05,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,1.98870308169269e-09,Cu,metal_mass
QC-MAIN-e51eda66,,Mercury (and its compounds),tonnes,2.05e-05,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,1.98870308169269e-09,Zn,metal_mass
QC-MAIN-e51eda66,,Nickel (and its compounds),tonnes,0.0313,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,3.0364100710722537e-06,Au,metal_mass
QC-MAIN-e51eda66,,Nickel (and its compounds),tonnes,0.0313,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,3.0364100710722537e-06,Ag,metal_mass
QC-MAIN-e51eda66,,Nickel (and its compounds),tonnes,0.0313,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,3.0364100710722532e-06,Cu,metal_mass
QC-MAIN-e51eda66,,Nickel (and its compounds),tonnes,0.0313,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,3.0364100710722532e-06,Zn,metal_mass
QC-MAIN-e51eda66,,Nitrate ion in solution at pH >= 6.0,tonnes,305.6764,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,0.02965363896003548,Au,metal_mass
QC-MAIN-e51eda66,,Nitrate ion in solution at pH >= 6.0,tonnes,305.6764,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,0.029653638960035478,Ag,metal_mass
QC-MAIN-e51eda66,,Nitrate ion in solution at pH >= 6.0,tonnes,305.6764,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,0.029653638960035478,Cu,metal_mass
QC-MAIN-e51eda66,,Nitrate ion in solution at pH >= 6.0,tonnes,305.6764,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,0.029653638960035478,Zn,metal_mass
QC-MAIN-e51eda66,,Selenium (and its compounds),kg,282.9503,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,0.027448982125652253,Au,metal_mass
QC-MAIN-e51eda66,,Selenium (and its compounds),kg,282.9503,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,0.027448982125652253,Ag,metal_mass
QC-MAIN-e51eda66,,Selenium (and its compounds),kg,282.9503,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,0.027448982125652253,Cu,metal_mass
QC-MAIN-e51eda66,,Selenium (and its compounds),kg,282.9503,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,0.02744898212565225,Zn,metal_mass
QC-MAIN-e51eda66,,Zinc (and its compounds),tonnes,0.258,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Au,9.5378411985464,0.0009252650821582792,2.5028555857400685e-05,Au,metal_mass
QC-MAIN-e51eda66,,Zinc (and its compounds),tonnes,0.258,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Ag,18.288858,0.0017742004031824393,2.5028555857400685e-05,Ag,metal_mass
QC-MAIN-e51eda66,,Zinc (and its compounds),tonnes,0.258,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Cu,7702.438517,0.7472128397710425,2.5028555857400685e-05,Cu,metal_mass
QC-MAIN-e51eda66,,Zinc (and its compounds),tonnes,0.258,QC-MAIN-e51eda66,"Au and Ag and Cu and Zn, UG mining and beneficiation at LaRonde",Zn,2577.960375,0.2500876947436167,2.502855585740068e-05,Zn,metal_mass
ON-MAIN-7f050560,,Arsenic (and its compounds),kg,1.6565,ON-MAIN-7f050560,"Au, UG mining and beneficiation at Red Lake",Au,3.50536445,1.0,0.4725614193982027,Au,metal_mass
ON-MAIN-7f050560,,Cobalt (and its compounds),kg,20.374976,ON-MAIN-7f050560,"Au, UG mining and beneficiation at Red Lake",Au,3.50536445,1.0,5.812512875800974,Au,metal_mass
ON-MAIN-7f050560,,Nitrate ion in solution at pH >= 6.0,tonnes,19.945238,ON-MAIN-7f050560,"Au, UG mining and beneficiation at Red Lake",Au,3.50536445,1.0,5.689918490501038,Au,metal_mass
NL-MAIN-b64bae7a,,Ammonia (total),tonnes,0.1754,NL-MAIN-b64bae7a,"Fe, OP mining and beneficiation at Scully",Fe,895553.6000000001,1.0,1.9585650708120652e-07,Fe,metal_mass
NL-MAIN-b64bae7a,,Arsenic (and its compounds),kg,15.241,NL-MAIN-b64bae7a,"Fe, OP mining and beneficiation at Scully",Fe,895553.6000000001,1.0,1.7018523514393777e-05,Fe,metal_mass
NL-MAIN-b64bae7a,,Cadmium (and its compounds),kg,0.002,NL-MAIN-b64bae7a,"Fe, OP mining and beneficiation at Scully",Fe,895553.6000000001,1.0,2.23325549693508e-09,Fe,metal_mass
NL-MAIN-b64bae7a,,Cobalt (and its compounds),kg,0.957,NL-MAIN-b64bae7a,"Fe, OP mining and beneficiation at Scully",Fe,895553.6000000001,1.0,1.0686127552834357e-06,Fe,metal_mass
NL-MAIN-b64bae7a,,Lead (and its compounds),kg,7.647,NL-MAIN-b64bae7a,"Fe, OP mining and beneficiation at Scully",Fe,895553.6000000001,1.0,8.53885239253128e-06,Fe,metal_mass
NL-MAIN-b64bae7a,,Manganese (and its compounds),tonnes,0.588,NL-MAIN-b64bae7a,"Fe, OP mining and beneficiation at Scully",Fe,895553.6000000001,1.0,6.565771160989134e-07,Fe,metal_mass
NL-MAIN-b64bae7a,,Nitrate ion in solution at pH >= 6.0,tonnes,3.809,NL-MAIN-b64bae7a,"Fe, OP mining and beneficiation at Scully",Fe,895553.6000000001,1.0,4.25323509391286e-06,Fe,metal_mass
ON-MAIN-cb85213a,,Arsenic (and its compounds),kg,0.5452,ON-MAIN-cb85213a,"Au, UG mining and beneficiation at Eagle River",Au,2.7205298345,1.0,0.20040213971783222,Au,metal_mass
ON-MAIN-cb85213a,,Copper (and its compounds),tonnes,0.007002,ON-MAIN-cb85213a,"Au, UG mining and beneficiation at Eagle River",Au,2.7205298345,1.0,0.0025737633571244704,Au,metal_mass
ON-MAIN-cb85213a,,Cyanides (ionic),tonnes,0.006789,ON-MAIN-cb85213a,"Au, UG mining and beneficiation at Eagle River",Au,2.7205298345,1.0,0.0024954697845641287,Au,metal_mass
ON-MAIN-cb85213a,,Lead (and its compounds),kg,0.14374,ON-MAIN-cb85213a,"Au, UG mining and beneficiation at Eagle River",Au,2.7205298345,1.0,0.05283529633719957,Au,metal_mass
ON-MAIN-cb85213a,,Nickel (and its compounds),tonnes,0.001633,ON-MAIN-cb85213a,"Au, UG mining and beneficiation at Eagle River",Au,2.7205298345,1.0,0.0006002507229626192,Au,metal_mass
ON-MAIN-cb85213a,,Zinc (and its compounds),tonnes,0.003055,ON-MAIN-cb85213a,"Au, UG mining and beneficiation at Eagle River",Au,2.7205298345,1.0,0.0011229430242809563,Au,metal_mass
ON-MAIN-6e9be24e,,Ammonia (total),tonnes,24.352935,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,5.5511677647288415,Au,metal_mass
ON-MAIN-6e9be24e,,Antimony (and its compounds),tonnes,0.179879,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,0.04100279930742062,Au,metal_mass
ON-MAIN-6e9be24e,,Arsenic (and its compounds),kg,5.426793,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,1.2370187974244635,Au,metal_mass
ON-MAIN-6e9be24e,,Cadmium (and its compounds),kg,0.489454,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,0.1115693556902932,Au,metal_mass
ON-MAIN-6e9be24e,,Chromium (and its compounds),tonnes,0.005093,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,0.0011609318312459666,Au,metal_mass
ON-MAIN-6e9be24e,,Cobalt (and its compounds),kg,25.902142,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,5.904304171461431,Au,metal_mass
ON-MAIN-6e9be24e,,Copper (and its compounds),tonnes,0.027463,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,0.006260096383567245,Au,metal_mass
ON-MAIN-6e9be24e,,Cyanides (ionic),tonnes,0.02389,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,0.00544564332386926,Au,metal_mass
ON-MAIN-6e9be24e,,Lead (and its compounds),kg,0.708965,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,0.16160613307270696,Au,metal_mass
ON-MAIN-6e9be24e,,Manganese (and its compounds),tonnes,0.316644,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,0.07217791061713093,Au,metal_mass
ON-MAIN-6e9be24e,,Mercury (and its compounds),tonnes,1.4473e-05,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,3.299070566193378e-06,Au,metal_mass
ON-MAIN-6e9be24e,,Nickel (and its compounds),tonnes,0.028024,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,0.0063879744038556775,Au,metal_mass
ON-MAIN-6e9be24e,,Nitrate ion in solution at pH >= 6.0,tonnes,224.781388,ON-MAIN-6e9be24e,"Au, OP and UG mining and beneficiation at Hemlo (Williams)",Au,4.3869931575,1.0,51.23814419808563,Au,metal_mass
